generation,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,512,4.022711499999787,127.27733520040579,78.44287424999584,0.0,-4.4632098277408225,4.4632098277408225,1.328253520895608,0.35172883446903785,0.8195584650139062,0.08488473873585464,33.0,4.0,2.2747551635839045,3.2994289629451887,10.501781821811182,7.85976062528789,382.9619341231755,1413.6226729311702,0.9314975688016252,0.7679406031762125
2,768,4.581089199999951,167.64572058540318,58.027129866666044,0.0,-5.04954954954955,5.04954954954955,1.3251038295890936,0.3668596530948523,0.8354170739143375,0.22350892003097397,97.0,21.0,4.104901928920299,3.347886456655152,19.817440449260175,14.386445518828769,272.26548776887614,1254.8788524573893,0.9898348768360825,0.6034593429292412
3,1024,5.385156299999835,190.1523266836343,49.812695774998474,0.0,-5.04954954954955,5.04954954954955,1.3251038295890936,0.3668596530948523,0.8354170739143375,0.22350892003097397,97.0,21.0,4.104901928920299,3.347886456655152,19.817440449260175,14.386445518828769,272.26548776887614,1254.8788524573893,0.9898348768360825,0.6034593429292412
4,1280,5.982254799999282,213.96614534040805,43.072234559994826,0.0,-5.04954954954955,5.04954954954955,1.3251038295890936,0.3668596530948523,0.8354170739143375,0.22350892003097397,97.0,21.0,4.104901928920299,3.347886456655152,19.817440449260175,14.386445518828769,272.26548776887614,1254.8788524573893,0.9898348768360825,0.6034593429292412
5,1536,6.805793800000174,225.69005837349357,39.700463833334354,0.0,-5.04954954954955,5.04954954954955,1.3251038295890936,0.3668596530948523,0.8354170739143375,0.22350892003097397,97.0,21.0,4.104901928920299,3.347886456655152,19.817440449260175,14.386445518828769,272.26548776887614,1254.8788524573893,0.9898348768360825,0.6034593429292412
6,1792,7.72877999999946,231.86065588619743,37.53978857142595,0.0,-5.04954954954955,5.04954954954955,1.3251038295890936,0.3668596530948523,0.8354170739143375,0.22350892003097397,97.0,21.0,4.104901928920299,3.347886456655152,19.817440449260175,14.386445518828769,272.26548776887614,1254.8788524573893,0.9898348768360825,0.6034593429292412
7,2048,9.014449899999818,227.19079064381305,37.18460583749925,0.0,-5.0560081466395115,5.0560081466395115,1.445279440975389,0.3394496778269416,0.8929198707328365,0.24609925587515386,83.0,23.0,4.91967666617331,3.212761974973659,18.96525039107307,11.634055646719041,311.11996245947597,1557.7904923738754,0.8942998141618574,0.5783181940205395
8,2304,9.999126899999283,230.4201179805174,35.55245119999745,0.0,-5.0560081466395115,5.0560081466395115,1.445279440975389,0.3394496778269416,0.8929198707328365,0.24609925587515386,83.0,23.0,4.91967666617331,3.212761974973659,18.96525039107307,11.634055646719041,311.11996245947597,1557.7904923738754,0.8942998141618574,0.5783181940205395
9,2560,11.123164699999506,230.15032763113842,34.48181056999847,0.0,-5.0635103926097,5.0635103926097,1.3007865670029928,0.3882322581243817,0.889422603874717,0.16341845694929363,72.0,22.0,3.643873309406543,3.926883159982483,22.62351536371883,16.214541451871785,276.4210406642568,1005.4380811985375,0.8401455657351421,0.6989572518399081
10,2816,12.304792399999315,228.853921988977,33.55852472727086,0.0,-5.0635103926097,5.0635103926097,1.3007865670029928,0.3882322581243817,0.889422603874717,0.16341845694929363,72.0,22.0,3.643873309406543,3.926883159982483,22.62351536371883,16.214541451871785,276.4210406642568,1005.4380811985375,0.8401455657351421,0.6989572518399081
11,3072,14.005309099999977,219.3453909560629,33.846163658333275,0.0,-5.0635103926097,5.0635103926097,1.3007865670029928,0.3882322581243817,0.889422603874717,0.16341845694929363,72.0,22.0,3.643873309406543,3.926883159982483,22.62351536371883,16.214541451871785,276.4210406642568,1005.4380811985375,0.8401455657351421,0.6989572518399081
12,3328,15.138657899999998,219.8345468920333,32.60634009230769,0.0,-5.0635103926097,5.0635103926097,1.3007865670029928,0.3882322581243817,0.889422603874717,0.16341845694929363,72.0,22.0,3.643873309406543,3.926883159982483,22.62351536371883,16.214541451871785,276.4210406642568,1005.4380811985375,0.8401455657351421,0.6989572518399081
13,3584,16.974423699999534,211.14118884637588,32.736388564284816,0.0,-5.0635103926097,5.0635103926097,1.3007865670029928,0.3882322581243817,0.889422603874717,0.16341845694929363,72.0,22.0,3.643873309406543,3.926883159982483,22.62351536371883,16.214541451871785,276.4210406642568,1005.4380811985375,0.8401455657351421,0.6989572518399081
14,3840,18.78873289999956,204.37780559433523,32.5671370266659,0.0,-5.0635103926097,5.0635103926097,1.3007865670029928,0.3882322581243817,0.889422603874717,0.16341845694929363,72.0,22.0,3.643873309406543,3.926883159982483,22.62351536371883,16.214541451871785,276.4210406642568,1005.4380811985375,0.8401455657351421,0.6989572518399081
15,4096,20.115856999999778,203.62045723431248,31.431026562499653,0.0,-5.0635103926097,5.0635103926097,1.3007865670029928,0.3882322581243817,0.889422603874717,0.16341845694929363,72.0,22.0,3.643873309406543,3.926883159982483,22.62351536371883,16.214541451871785,276.4210406642568,1005.4380811985375,0.8401455657351421,0.6989572518399081
16,4352,21.432328099999722,203.05773501106754,30.257404376470195,0.0,-5.0635103926097,5.0635103926097,1.3007865670029928,0.3882322581243817,0.889422603874717,0.16341845694929363,72.0,22.0,3.643873309406543,3.926883159982483,22.62351536371883,16.214541451871785,276.4210406642568,1005.4380811985375,0.8401455657351421,0.6989572518399081
17,4608,23.04643069999929,199.94419352755313,29.44821700555465,2.4947904091953377e-06,-5.132132571319122,5.132132571319122,1.5190266288543237,0.39280307844115053,0.8704709738604002,0.2108388021589648,90.0,6.0,1.0533297991724857,2.8763366236441907,22.725373564824327,16.94912531563665,239.1463103364174,1796.7302163261008,0.8927368993028348,0.7600876040561322
18,4864,24.53559949999999,198.24255771700228,28.409641526315774,2.4052033609039737e-06,-5.132132571319122,5.132132571319122,1.5190266288543237,0.39280307844115053,0.8704709738604002,0.2108388021589648,90.0,6.0,1.0533297991724857,2.8763366236441907,22.725373564824327,16.94912531563665,239.1463103364174,1796.7302163261008,0.8927368993028348,0.7600876040561322
19,5120,26.48969489999945,193.28270934521433,27.814179644999424,2.3129165460375134e-06,-5.132132571319122,5.132132571319122,1.5190266288543237,0.39280307844115053,0.8704709738604002,0.2108388021589648,90.0,6.0,1.0533297991724857,2.8763366236441907,22.725373564824327,16.94912531563665,239.1463103364174,1796.7302163261008,0.8927368993028348,0.7600876040561322
20,5376,28.286016799999743,190.05857339376425,26.939063619047374,1.908790764755259e-06,-5.132132571319122,5.132132571319122,1.5190266288543237,0.39280307844115053,0.8704709738604002,0.2108388021589648,90.0,6.0,1.0533297991724857,2.8763366236441907,22.725373564824327,16.94912531563665,239.1463103364174,1796.7302163261008,0.8927368993028348,0.7600876040561322
21,5632,30.476103399999374,184.80052800976242,26.320271118181278,1.6765837744421294e-06,-5.132132571319122,5.132132571319122,1.5190266288543237,0.39280307844115053,0.8704709738604002,0.2108388021589648,90.0,6.0,1.0533297991724857,2.8763366236441907,22.725373564824327,16.94912531563665,239.1463103364174,1796.7302163261008,0.8927368993028348,0.7600876040561322
