generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
15,1,8192,23.604996541980654,347.0451684002926,463.24805713637033,0.0,nan,nan,1.1144935682778088,0.388922316644867,0.39638351574540137,0.1736247889785435,0.0,0.09496967089569389,0.06482807284149628,0.9792908074169873,0.1196583500564401,2.8012516154050826,10.51671332188642,5.0,495.65516476816777,2820.183894303026,0.9760661224147255,0.7043053389068126
16,1,8704,24.456308916967828,355.899985952547,450.2838053535841,0.0,nan,nan,1.6266522406100212,0.32755252697018766,0.47356083811757405,0.23863872820414228,0.0,0.11781524462635451,0.06517352383052247,2.8261222591300026,1.2958393367028478,2.7111653482846347,10.305695523507467,5.0,591.720944593719,2630.5081299046724,0.834757241469761,0.8271442808486937
17,1,9216,25.340267541992944,363.6899249278876,439.231304061211,0.0,nan,nan,1.6266522406100212,0.32755252697018766,0.47356083811757405,0.23863872820414228,0.0,0.11781524462635451,0.06517352383052247,2.8261222591300026,1.2958393367028478,2.7111653482846347,10.305695523507467,5.0,591.720944593719,2630.5081299046724,0.834757241469761,0.8271442808486937
18,1,9728,26.515939667006023,366.87366626137793,434.02406507573016,0.0,nan,nan,1.6266522406100212,0.32755252697018766,0.47356083811757405,0.23863872820414228,0.0,0.11781524462635451,0.06517352383052247,2.8261222591300026,1.2958393367028478,2.7111653482846347,10.305695523507467,5.0,591.720944593719,2630.5081299046724,0.834757241469761,0.8271442808486937
19,1,10240,27.893038083973806,367.1166966169771,432.342090301594,0.0,nan,nan,1.6266522406100212,0.32755252697018766,0.47356083811757405,0.23863872820414228,0.0,0.11781524462635451,0.06517352383052247,2.8261222591300026,1.2958393367028478,2.7111653482846347,10.305695523507467,5.0,591.720944593719,2630.5081299046724,0.834757241469761,0.8271442808486937
20,1,10752,29.408752833958715,365.6054393297668,432.7287916996782,0.0,nan,nan,1.6266522406100212,0.32755252697018766,0.47356083811757405,0.23863872820414228,0.0,0.11781524462635451,0.06517352383052247,2.8261222591300026,1.2958393367028478,2.7111653482846347,10.305695523507467,5.0,591.720944593719,2630.5081299046724,0.834757241469761,0.8271442808486937
21,2,11264,33.84323920897441,332.8286613006316,473.80534892564174,0.0,nan,nan,0.9933111270703376,0.1631702494248748,0.36789987087249754,0.1604569063708186,0.0,0.148496491606161,0.08316908147465438,6.3328549581008104,1.5824412564650743,1.9106377518257578,10.932451481930912,5.0,589.7761221043766,2953.5339921712875,0.573121527209878,0.8814048864878714
22,2,11776,34.42192441696534,342.10754335966266,459.4578606960156,0.0,nan,nan,0.9741281766518951,0.27103959805722755,0.3154544820297088,0.17985992558300495,1.0,0.25758482865470206,0.05478748010853306,1.7533908954852109,0.9348241434463063,1.9719030190045608,11.221212516538799,5.0,492.1310563682545,1798.170342641069,0.5154670011020592,0.9737127755700801
23,2,12288,35.42100400000345,346.9128091343431,451.617801000044,0.0,nan,nan,1.145742928022952,0.346251806696332,0.34004469607025384,0.20202215868159437,1.0,0.24544522520400586,0.06917223299443466,2.049100201143453,1.0920902860931676,1.5344055717861327,12.082760990597308,5.0,647.2008932562691,1888.1406969009956,0.7885242436702755,0.7424725512973964
24,2,12800,36.59791687497636,349.74668213293677,446.4945858747116,0.0,nan,nan,1.3188124684314653,0.39351869754335056,0.34179914598558075,0.16439073559332107,2.0,0.2221475193123726,0.058617420843477,1.4760996837017828,0.3272054748584523,1.1311910004465833,12.150511413615597,5.0,582.7379120029209,1489.6195694911144,0.9546093987322738,0.8336606286917535
25,2,13312,38.14494570897659,348.9846361707446,446.0024421357263,0.0,nan,nan,1.6402865058939937,0.37837736569662983,0.540225136658899,0.17857162997187176,1.0,0.27863038845481747,0.10529485438685426,7.928862056204949,5.130667396405919,1.9778234163887587,11.135818972440045,5.0,630.4988444670812,1528.968269233677,0.882021609591354,0.7761117807266993
26,2,13824,40.01627304201247,345.4594580931211,449.07150858258444,0.0,nan,nan,1.6402865058939937,0.37837736569662983,0.540225136658899,0.17857162997187176,1.0,0.27863038845481747,0.10529485438685426,7.928862056204949,5.130667396405919,1.9778234163887587,11.135818972440045,5.0,630.4988444670812,1528.968269233677,0.882021609591354,0.7761117807266993
27,2,14336,41.476478791970294,345.6416845775105,447.3534498276796,0.0,nan,nan,1.3534997557085984,0.3694106957569195,0.5767560769794386,0.234722350407954,0.0,0.32487419103779436,0.15133680714867082,2.7364232744205026,1.7038915548010038,2.884771131450134,11.455749460393031,5.0,644.4058242298103,2601.9102398203813,0.7703895269484465,0.7649121785546626
28,2,14848,44.52438162500039,333.4802069808616,462.13237479741775,0.0,nan,nan,1.3534997557085984,0.3694106957569195,0.5767560769794386,0.234722350407954,0.0,0.32487419103779436,0.15133680714867082,2.7364232744205026,1.7038915548010038,2.884771131450134,11.455749460393031,5.0,644.4058242298103,2601.9102398203813,0.7703895269484465,0.7649121785546626
29,2,15360,47.72113799996441,321.8699436717426,477.2113799996441,0.0,nan,nan,1.3534997557085984,0.3694106957569195,0.5767560769794386,0.234722350407954,0.0,0.32487419103779436,0.15133680714867082,2.7364232744205026,1.7038915548010038,2.884771131450134,11.455749460393031,5.0,644.4058242298103,2601.9102398203813,0.7703895269484465,0.7649121785546626
30,2,15872,50.26426362496568,315.77106387999606,484.80692980208835,0.0,nan,nan,1.3534997557085984,0.3694106957569195,0.5767560769794386,0.234722350407954,0.0,0.32487419103779436,0.15133680714867082,2.7364232744205026,1.7038915548010038,2.884771131450134,11.455749460393031,5.0,644.4058242298103,2601.9102398203813,0.7703895269484465,0.7649121785546626
31,3,16384,54.833689583989326,298.79441132452814,510.63873425090054,0.0,nan,nan,1.1954730212072016,0.37084637069439474,0.6182304370263737,0.18932149395536588,0.0,0.07009071043112239,0.06822955775178949,1.026061780391558,0.4667351806101223,1.9522938862197228,12.439898937009275,5.0,639.6656451098453,2185.669727500524,0.9174639564512461,0.5178576896951007
32,3,16896,55.48362516699126,304.5222793057851,499.35262650292134,0.0,nan,nan,1.038235706096515,0.2849534417984789,0.46332115624424763,0.15180883848182755,2.0,0.16858761365804817,0.06104707660664921,0.4594237750956225,0.33798596926835955,2.3674008155594,12.48658206431049,5.0,590.9005066976194,2832.5538765639067,0.8730858553266663,0.7787002413533628
33,3,17408,56.26420350000262,309.3974306416546,489.829536352964,0.0,nan,nan,1.038235706096515,0.2849534417984789,0.46332115624424763,0.15180883848182755,2.0,0.16858761365804817,0.06104707660664921,0.4594237750956225,0.33798596926835955,2.3674008155594,12.48658206431049,5.0,590.9005066976194,2832.5538765639067,0.8730858553266663,0.7787002413533628
34,3,17920,57.18502604198875,313.3687477355005,481.98807663961946,0.0,nan,nan,1.038235706096515,0.2849534417984789,0.46332115624424763,0.15180883848182755,2.0,0.16858761365804817,0.06104707660664921,0.4594237750956225,0.33798596926835955,2.3674008155594,12.48658206431049,5.0,590.9005066976194,2832.5538765639067,0.8730858553266663,0.7787002413533628
35,3,18432,58.5290373750031,314.9206073884967,477.9871385625253,0.0,nan,nan,1.038235706096515,0.2849534417984789,0.46332115624424763,0.15180883848182755,2.0,0.16858761365804817,0.06104707660664921,0.4594237750956225,0.33798596926835955,2.3674008155594,12.48658206431049,5.0,590.9005066976194,2832.5538765639067,0.8730858553266663,0.7787002413533628
36,3,18944,59.53048179199686,318.2235290181506,471.41705851500217,0.0,nan,nan,1.038235706096515,0.2849534417984789,0.46332115624424763,0.15180883848182755,2.0,0.16858761365804817,0.06104707660664921,0.4594237750956225,0.33798596926835955,2.3674008155594,12.48658206431049,5.0,590.9005066976194,2832.5538765639067,0.8730858553266663,0.7787002413533628
37,3,19456,60.5172204169794,321.49526805664726,465.02706215152597,0.0,nan,nan,1.038235706096515,0.2849534417984789,0.46332115624424763,0.15180883848182755,2.0,0.16858761365804817,0.06104707660664921,0.4594237750956225,0.33798596926835955,2.3674008155594,12.48658206431049,5.0,590.9005066976194,2832.5538765639067,0.8730858553266663,0.7787002413533628
38,3,19968,61.709082084009424,323.5828394403273,460.4446893960703,0.0,nan,nan,1.038235706096515,0.2849534417984789,0.46332115624424763,0.15180883848182755,2.0,0.16858761365804817,0.06104707660664921,0.4594237750956225,0.33798596926835955,2.3674008155594,12.48658206431049,5.0,590.9005066976194,2832.5538765639067,0.8730858553266663,0.7787002413533628
39,3,20480,63.22867529198993,323.9036703746107,458.407895866927,0.0,nan,nan,1.038235706096515,0.2849534417984789,0.46332115624424763,0.15180883848182755,2.0,0.16858761365804817,0.06104707660664921,0.4594237750956225,0.33798596926835955,2.3674008155594,12.48658206431049,5.0,590.9005066976194,2832.5538765639067,0.8730858553266663,0.7787002413533628
40,3,20992,64.52019924996421,325.35547385203785,454.7887215424306,0.0,nan,nan,1.4884765695840598,0.33459547581674676,0.6187873734971833,0.08089260698058684,2.0,0.2774269022535302,0.07477434495708357,0.7628369546788178,0.10765149933222773,2.016093584966744,10.021551129856276,5.0,636.497048063889,2379.7497052790404,0.8112679346295996,0.702396465962873
41,4,21504,69.05395387497265,311.4086709493073,473.512826571241,0.0,nan,nan,1.484308336639777,0.37618566364049916,0.741156603768468,0.0868401519395411,5.0,0.08222996040172875,0.02067384541174396,0.21668664645087432,0.14315699194590792,3.1367355411922606,11.738958428613842,5.0,560.7184207998216,1299.3934880942106,0.7554918588139117,0.6694974168203771
42,4,22016,69.48259683395736,316.8563209088408,463.755937008041,0.0,nan,nan,1.484308336639777,0.37618566364049916,0.741156603768468,0.0868401519395411,5.0,0.08222996040172875,0.02067384541174396,0.21668664645087432,0.14315699194590792,3.1367355411922606,11.738958428613842,5.0,560.7184207998216,1299.3934880942106,0.7554918588139117,0.6694974168203771
43,4,22528,69.9419116670033,322.0958573059435,454.6224258355214,0.0,nan,nan,1.484308336639777,0.37618566364049916,0.741156603768468,0.0868401519395411,5.0,0.08222996040172875,0.02067384541174396,0.21668664645087432,0.14315699194590792,3.1367355411922606,11.738958428613842,5.0,560.7184207998216,1299.3934880942106,0.7554918588139117,0.6694974168203771
