rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1749,2037,4.848714989233547,-4.848714989233547,-4.849796634997209,True,1.286944201248316,0.3292057034918097,0.6482033067703507,0.23172547551267778,0.0,0.1057486022152167,0.1179083023632338,3.662927822446754,2.852365292152143,2.367253278345128,11.652869451820402,5.0,606.0079625451085,1622.0546647236,0.8893342953587702,0.7537592879103607
1750,201,4.818887006557416,-4.818887006557416,-4.8501551104927545,True,1.7627349196159474,0.3015507447522212,0.6818745992725591,0.12775340176322933,0.0,0.42229802090088386,0.11710252885043483,4.387127187918026,3.697355400184371,3.1540777710871764,11.1115847299805,5.0,643.9537331734293,1807.9399916639225,0.6673661622605223,0.7823262348051208
1751,1085,4.830014678888599,-4.830014678888599,-4.85018888726641,True,1.6511028277147497,0.3431109686660576,0.3316361031869092,0.14249885947159457,0.0,0.24910446305176664,0.10400879077601782,4.159425288296639,2.450647947445283,2.8683345052189595,11.168961952988298,5.0,606.1174154860895,2196.8392936688133,0.8599389223171514,0.724881278984803
1752,2115,4.844399037509021,-4.844399037509021,-4.850953204483645,True,1.5153140879207267,0.3356569409749376,0.5298916372789799,0.19264982581522067,0.0,0.2708665648186104,0.08828596129456054,3.408818362065155,2.1657300232945644,2.5595268723429014,11.900086634290222,5.0,580.4424465727611,1659.041035523725,0.9861519856099401,0.7693667857917924
1753,1915,4.841117602274713,-4.841117602274713,-4.852500819138629,True,1.2895025384547614,0.25710007558210307,0.40009383803981025,0.16216547502812817,0.0,0.2193449838770189,0.10979994393454034,3.477619593105807,2.0160105043695253,2.5040181466926215,11.125770390739902,5.0,620.0977923046597,1955.205826766684,0.9565720405796155,0.714627509954756
1754,1719,4.8401792162496875,-4.8401792162496875,-4.85273843397306,True,1.4771767791094683,0.2897599345516165,0.5794855780327056,0.26824349869217545,0.0,0.5605764665764428,0.08044710611211968,3.6694299787612223,1.5456062017756125,3.133521214072001,11.660862298210596,5.0,593.4611885931683,1763.2599810001425,0.8584785730544525,0.8866665652411556
1755,1027,4.849481361300873,-4.849481361300873,-4.853599178668147,True,1.7038988318830648,0.3616650896500573,0.7458878951874266,0.19644512615583676,0.0,0.29795884001224,0.0942868733737277,3.4320639999454485,1.3374567687582513,3.0051178804913814,11.185310456634115,5.0,615.4013517758244,1817.5223988452226,0.9429753215594786,0.694448509891973
1756,856,4.840076256736939,-4.840076256736939,-4.854143073051313,True,1.6577550393624128,0.38269468977294585,0.6532367840277867,0.14431852728277253,0.0,0.4443012868312263,0.04481752227122396,4.268667433657825,3.5278809967283635,3.0619189176696247,11.823643679388713,5.0,634.312710719779,2700.9205459060777,0.8016959032395106,0.9240721097495177
1757,406,4.855380882461484,-4.855380882461484,-4.857248228257017,True,1.6875570596739202,0.31413612623649356,0.7062532887148611,0.26540058789303583,0.0,0.42413613878258327,0.04695952543392253,4.076934773965348,1.6718009044107234,2.8956359468100077,12.137796170419872,5.0,588.7466620459863,1720.6982895506746,0.7313140656077324,0.8051221759942542
1758,2721,4.853866391351396,-4.853866391351396,-4.85779210585199,True,1.5928144137835787,0.2978333877921746,0.532393216819965,0.2541952809553726,0.0,0.47210073964263377,0.07308081567621295,4.321188101643834,2.6579178123895417,2.7674476706753133,11.777960404078156,5.0,596.6041738679104,1896.0939603776474,0.9076782622951929,0.790729459714498
1759,841,4.856481758209502,-4.856481758209502,-4.858490328611772,True,1.5150263251388376,0.37300198770149623,0.5163404012192573,0.1304099636311877,0.0,0.3103384904098798,0.08183746607548374,3.96534388445685,1.3730408370424598,3.1444812661336248,11.496308871290157,5.0,604.2261679501819,1780.2679543726765,0.8731886122417689,0.9327918959187714
1760,2516,4.857047205786223,-4.857047205786223,-4.859359375757906,True,1.7222593272818818,0.29078703626275393,0.7275959720094177,0.2883024390798464,0.0,0.21220517114055382,0.12935991982167028,4.045468927793124,0.4289787416007016,3.160413966034056,12.1917375968537,5.0,568.7410613067691,1418.7406222435816,0.908934706329892,0.9632622157417057
1761,1404,4.829305260297641,-4.829305260297641,-4.859838762362637,True,1.7010291682295986,0.3425355124052142,0.7176240505560048,0.11104821937521489,0.0,0.31081557732027576,0.0828455721726127,4.875191175061147,4.0525814997700635,3.2990057375960244,11.395621299778742,5.0,618.963125438894,1840.771678172678,0.8749504863304479,0.7427122336866737
