case_id,design_wing_span,design_wing_chord,design_tail_arm,design_nose_length,design_ducks_num,design_pucks_num,design_banner_length,design_batt_capacity,coarse_status,coarse_velocity,coarse_alpha,coarse_elevator_deflection,coarse_elapsed_seconds,full_status,full_velocity,full_alpha,full_elevator_deflection,full_elapsed_seconds
82,0.8002304272867174,0.1704152447138786,0.5687466748167305,0.08555458880435533,8,9,3.787096656158564,8.49297342075237,ok,29.966447344439217,2.675922051702142,-1.100288449599341,0.014352599857375026,ok,30.426591493777835,1.6524656060167031,-0.9714629176818126,1.641542400000617
83,1.2604794747544696,0.2942292077121137,0.8066835660720169,0.17992893784062652,4,5,1.5946884079337744,1.62028427518459,ok,28.29827749067814,0.2748946891972957,-3.051582331094178,0.02215320011600852,ok,29.859230320690436,-0.8780597793996282,-0.7140744134729238,1.5656971000134945
84,1.0194546695460072,0.2705032863287191,0.32525409601722516,0.2762097571944014,6,3,4.3275533738522105,3.6093088576144026,ok,28.42136959744931,1.3357361331764797,-3.88521719791194,0.020129799842834473,ok,29.88701137323661,0.12067734712585457,-1.5486923234487526,1.518337600165978
85,0.8408887209204187,0.29419722657240654,0.4839408968959107,0.14071591653062976,5,4,2.6220585882401846,6.649308124861816,ok,28.66179032500742,1.9063697641347652,-4.803131967452872,0.01773830014280975,ok,29.99886163245762,0.44152861780994196,-1.8412762514541594,1.486253600101918
86,1.6085325491044655,0.24184742318391145,0.3880823056967712,0.24002277033459413,3,9,4.913787010519416,3.924109939654732,ok,27.921502290114883,0.056892246807604255,-2.2608105020318536,0.016001699957996607,ok,29.698634070364953,-0.7748177419172748,-0.7704623084799443,1.569532300112769
87,1.3416271698219848,0.12422510768524868,0.3677029040728769,0.2513169126855348,9,4,2.5899735472957985,8.395002202861535,ok,29.995961560964925,1.0036819457515689,2.8388623195210294,0.027847999939695,ok,30.524213337428957,0.3500458420846864,1.1489950593696279,1.5416417000815272
88,1.026569463302428,0.15994743805532385,0.3279042577662588,0.20901610295100614,4,6,0.8370735225980817,8.357226395788977,ok,29.842813045733557,1.5342559124418451,-0.0844562412154353,0.015020100167021155,ok,30.444946244021665,0.7293748952056798,-0.024818990277302565,1.5094812999013811
89,0.8710303265677257,0.15516629536870735,0.49126136019836286,0.23543096167370148,7,1,3.660744294979262,6.622961730424588,ok,30.06499604274508,2.3826080475516114,0.21919227960212145,0.01380109996534884,ok,30.445381141131804,1.4388848302156712,-0.315788753351373,1.5899955998174846
90,0.9257221633306942,0.33723177331926624,0.7843801343525142,0.10706982155982817,8,3,2.6514146860938688,6.257120162571583,ok,28.399287593805308,1.2078410851030443,-4.44370527929748,0.021438600029796362,ok,29.89775080837066,-0.3790504767119267,-1.2701420104442582,1.576001500012353
91,0.9799799272104017,0.3202848824256345,0.5535125393592637,0.16617630797754862,4,6,1.0265758253257562,5.974287606387358,ok,28.27248634319517,1.1855723015253197,-4.3050249486844585,0.015715900110080838,ok,29.883280274855167,-0.28454263525216067,-1.422126684800395,1.5189654000569135
92,1.4690323544643857,0.26679798447406655,0.8425260656227445,0.08722121397257508,5,4,0.8005958204750911,6.71916207635905,ok,28.2766030930968,-0.03139331687048275,-2.47119632848228,0.017633100040256977,ok,29.8735045574878,-1.0022979580742941,-0.48258428784345064,1.5447046000044793
93,0.8900770422990986,0.14676413655364454,0.34011368564326544,0.23764223555753183,3,4,3.6450488974959403,2.8391266523556586,ok,30.07898552692675,2.2989611490858244,1.1628088921259214,0.01284290011972189,ok,30.459964501702004,1.383383120818056,0.20467726788831997,1.4846662001218647
94,0.9882932693761615,0.32522264944493995,0.7095557993702838,0.11381057167948566,9,1,2.1202209753290635,2.6686526870033225,ok,28.366836331091342,1.0172118313407306,-4.140507919523095,0.01886059995740652,ok,29.916030644055095,-0.45972894450722346,-1.2026929991659605,1.4970077001489699
95,1.4683848012265948,0.1518378006627898,0.42427078585965333,0.13397384019079056,4,5,1.2962529033025925,3.4262321970581846,ok,29.547095313516905,0.4992872088519914,0.2702913704750874,0.01784579991362989,ok,30.41384036067901,-0.10234418715935541,0.3035515830037244,1.3676064000464976
96,1.4530380326706873,0.27375861354023023,0.35675833393307277,0.18599687088377387,7,9,3.509568689108998,3.1242539817243906,ok,27.63709078292022,0.30483015509846,-2.88136423002628,0.018135900143533945,ok,29.61959163890336,-0.6917421009157599,-1.0459778909645085,2.156632399884984
97,1.4958871554918929,0.3376617087934902,0.4667127252206018,0.22633971592768148,5,2,1.5489761779531845,7.1103425078774976,ok,26.858164633011256,0.16241359821972282,-3.233401705871734,0.05533680017106235,ok,29.253350539837633,-1.0379983548217444,-0.9838618075861794,1.8838575999252498
98,0.8871007306289505,0.29897780583833644,0.5354125566350298,0.23171497980391131,9,1,2.955544045502728,8.038249910122524,ok,28.6208446555203,1.6005988279838603,-4.533333685427687,0.014791799942031503,ok,29.957638971479994,0.1723310502774308,-1.633965964879165,1.355344699928537
99,0.9300073104250001,0.19914926870530616,0.46568431614443184,0.15465598782441398,10,1,1.3875730737915601,2.0419732853764865,ok,29.593738226948894,1.676284150970251,-2.282102349734198,0.014469699934124947,ok,30.361916124607827,0.7270017677562245,-0.9333092381304618,1.3769026000518352
100,0.8835950111554547,0.20279507455984053,0.386531975242702,0.14026544439648453,3,3,3.865291362235674,4.7610583740987344,ok,29.538460857981498,1.9091206176847606,-2.566842590216925,0.022074100095778704,ok,30.32210672991933,0.9008546676775324,-1.0971635245064189,2.23335719993338
101,1.3908188663871994,0.29403194531832133,0.7323022576847911,0.19164851139754566,3,9,3.80054846031386,4.079876015655662,ok,28.014335147724676,0.08353596638741564,-2.8549491582897697,0.021916800178587437,ok,29.743962052410538,-1.010622121400653,-0.6833577892942819,1.9273729000706226
102,0.9560612945379239,0.31735463329028035,0.7127668470720707,0.09100715175240567,4,7,0.7889225156837216,2.7928561421295717,ok,28.49994760281136,1.1400984951401592,-4.206891038863957,0.018531300127506256,ok,29.97094957072202,-0.32227302385319706,-1.260839847269424,1.9340591998770833
103,0.8764448596442322,0.30615875502270073,0.815217331171467,0.1797822263865258,8,3,1.450909612892917,7.083988728413591,ok,28.778402573542103,1.445121603554949,-4.409697828708696,0.020367699908092618,ok,29.980800073841532,0.005227741165645129,-1.373234902098477,1.63062039995566
104,1.6473498747424302,0.29693303669123916,0.7675498773861431,0.17783052713787312,3,3,3.936767053105098,5.394738684571124,ok,27.523666629058603,-0.24824361647119816,-2.5238845534970817,0.02683810004964471,ok,29.50129947602754,-1.2549970691796841,-0.5322236404088689,1.8772495000157505
105,1.4965860140789777,0.31407703694373595,0.7465737403054356,0.22681651322489277,5,1,3.86198862480715,4.850228930337615,ok,27.575000924351436,-0.08049436939214807,-2.8260947414493423,0.017687399871647358,ok,29.525363334957415,-1.196551709177117,-0.6394806036403853,1.7276803001295775
106,1.5504837361710289,0.24591633455300588,0.3529911304010262,0.22518176677121626,5,6,2.348190830000653,3.0955311870532087,ok,27.884243461089028,0.1630661658766206,-2.405445776810714,0.024698400171473622,ok,29.695059115834646,-0.6979902065487886,-0.8647905504808049,1.71358390012756
107,1.4579640630730393,0.1458571538283369,0.7256214716518858,0.23966436373183858,7,9,4.245267060250576,3.3501277638233407,ok,29.762834906257922,0.5783195426032135,0.6047988147402229,0.01555489981546998,ok,30.400675578713916,-0.016938603004945933,0.33836255274517363,1.6007654999848455
108,1.3980976171182946,0.27366892468055454,0.8580976929611281,0.15019445193437903,7,8,2.7933727667653265,1.2778798560980875,ok,28.322686430563557,0.05352388573102243,-2.6236296056819404,0.027561699971556664,ok,29.866146250076056,-0.9620995007756814,-0.5343123403004371,1.7490489000920206
109,1.7215204266039539,0.2734940452041295,0.31043369622514555,0.239022338750365,7,9,3.893250103147248,6.306812742183097,ok,26.93739959632434,0.06464354373987528,-2.5930227909748,0.014851800166070461,ok,29.24433957288043,-0.8360496065637606,-0.9730953362471206,1.589772199979052
110,1.45376049493921,0.20311541389417417,0.6887142078624174,0.13977925264311497,8,1,4.469034362635265,3.624717448079852,ok,29.02714293663991,0.20514353690479759,-1.613783356113048,0.027392500080168247,ok,30.190135549702855,-0.5285415692472506,-0.3031486103326441,1.5017687000799924
111,1.2669191228850343,0.3141920206453003,0.6795759303828238,0.25192495032608436,8,6,4.434142503290166,5.018339495973488,ok,27.96152208928051,0.31003704820893757,-3.2660040204299894,0.017973400186747313,ok,29.712059868897583,-0.9196012445964317,-0.861814409334667,1.4880194999277592
112,0.9133413882089301,0.15802325007169876,0.6675392295291394,0.1751863539988497,8,3,3.6321183952197504,3.758153018155854,ok,30.06016881641782,2.1394462359461155,-0.07951913309552378,0.018319600028917193,ok,30.471020835327508,1.2335488887799062,-0.4298453326172363,1.504840699955821
