case_id,design_wing_span,design_wing_chord,design_tail_arm,design_nose_length,design_ducks_num,design_pucks_num,design_banner_length,design_batt_capacity,coarse_status,coarse_error,coarse_elapsed_seconds,coarse_total_score,coarse_breakdown_0,coarse_breakdown_1,coarse_breakdown_2,coarse_breakdown_3,coarse_M1_can_fly,coarse_M1_lap_time,coarse_M1_penalty,coarse_M1_penalty_static_margin,coarse_M1_penalty_longitudinal,coarse_M1_penalty_directional,coarse_M1_penalty_spiral,coarse_M2_can_fly,coarse_M2_lap_time,coarse_M2_penalty,coarse_M2_penalty_static_margin,coarse_M2_penalty_longitudinal,coarse_M2_penalty_directional,coarse_M2_penalty_spiral,coarse_M3_can_fly,coarse_M3_lap_time,coarse_M3_penalty,coarse_M3_penalty_static_margin,coarse_M3_penalty_longitudinal,coarse_M3_penalty_directional,coarse_M3_penalty_spiral,full_status,full_error,full_elapsed_seconds,full_total_score,full_breakdown_0,full_breakdown_1,full_breakdown_2,full_breakdown_3,full_M1_can_fly,full_M1_lap_time,full_M1_penalty,full_M1_penalty_static_margin,full_M1_penalty_longitudinal,full_M1_penalty_directional,full_M1_penalty_spiral,full_M2_can_fly,full_M2_lap_time,full_M2_penalty,full_M2_penalty_static_margin,full_M2_penalty_longitudinal,full_M2_penalty_directional,full_M2_penalty_spiral,full_M3_can_fly,full_M3_lap_time,full_M3_penalty,full_M3_penalty_static_margin,full_M3_penalty_longitudinal,full_M3_penalty_directional,full_M3_penalty_spiral
40,0.9721990711003974,0.1694015411004398,0.4529026812479918,0.08487364954932287,7,2,3.2642883542088232,7.715469857529972,ok,,0.7523293999256566,4.409557331571094,0.375,1.0,1.0345573315710936,2.0,True,35.66456863317057,0.0,0.0,0.0,0.0,0.0,True,36.792406922811494,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,8.478949600015767,0.40955733157109364,0.375,1.0,1.0345573315710936,2.0,False,35.88940427860253,2.0,0.0,0.0,0.0,10.0,False,37.18663146248355,2.0,0.0,0.0,0.0,10.0,False,inf,0.0,nan,nan,nan,nan
41,1.269371898894717,0.3454721170867479,0.8925002581829862,0.1412541364741185,8,10,2.1868247915063694,8.92599633752307,ok,,0.7411803000140935,4.712777371478577,0.23376623376623376,1.0,1.209451465086115,2.2695596726262273,True,33.82407015272487,0.0,0.0,0.0,0.0,0.0,True,36.689603547341605,0.0,0.0,0.0,0.0,0.0,True,52.10191001317178,0.0,0.0,0.0,0.0,0.0,ok,,7.446374100050889,-0.048856218602071344,0.23376623376623376,1.0,1.209451465086115,2.2695596726262273,False,32.30656825822477,2.3489514154225706,0.0,0.0,2.326342769483803,10.0,False,35.122952245582724,2.392542976899698,0.0,0.0,2.616953179331321,10.0,False,51.66088296840489,0.020139197758379898,0.0,0.0,0.13426131838919933,0.0
42,1.0395724669381083,0.12249854071797198,0.5218851278798544,0.1743307528614404,6,1,3.269428833964043,3.440067060993653,ok,,0.4019145000493154,4.513531451941739,0.45,1.0,1.0635314519417385,2.0,True,34.178446055483604,0.0,0.0,0.0,0.0,0.0,True,35.00847147623776,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,6.75612340006046,4.467705363652939,0.45,1.0,1.0635314519417385,2.0,False,34.788553198685435,0.001972527714265864,0.0,0.0,0.013150184761772425,0.0,False,35.68617323607566,0.043853560574533844,0.0,0.0,0.2923570704968923,0.0,False,inf,0.0,nan,nan,nan,nan
43,1.5433368653996176,0.25723380818867303,0.31111909025929074,0.19065511243994177,6,5,0.5671942394521928,9.382885148621579,ok,,0.7482837999705225,4.518967871436947,0.34615384615384615,1.0,1.0659599485828366,2.1068540767002637,True,33.54793798401945,0.0,0.0,0.0,0.0,0.0,True,34.86130672786493,0.0,0.0,0.0,0.0,0.0,True,35.930283876299654,0.0,0.0,0.0,0.0,0.0,ok,,8.818929799948819,4.074077298980933,0.34615384615384615,1.0,1.0659599485828366,2.1068540767002637,False,32.0991176959964,0.1174252092086436,0.0,0.0,0.7828347280576241,0.0,False,33.501708547164085,0.18801815574091435,0.0,0.0,1.2534543716060957,0.0,False,34.37478215294886,0.13944720750645564,0.0,0.0,0.9296480500430376,0.0
44,1.111833468153565,0.28447619724605444,0.7371590606437998,0.1338376144884591,3,6,4.19896773224232,2.613806961442637,ok,,0.3083388999802992,4.67272786258735,0.45,1.0,1.2227278625873501,2.0,True,31.891348141008763,0.0,0.0,0.0,0.0,0.0,True,34.088367531625025,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.493598499917425,-0.09535794798861907,0.45,1.0,1.2451521787441022,2.0,False,30.856113882820438,2.379895096250999,0.0,0.0,2.5326339750066595,10.0,False,33.05035576798466,2.410615030481723,0.0,0.0,2.73743353654482,10.0,False,inf,0.0,nan,nan,nan,nan
45,1.7520113518580938,0.2585264808623764,0.40550514651597236,0.08676722958045979,6,3,2.3937074371812117,5.247514271202548,ok,,0.4267556000268087,4.8243569262092585,0.391304347826087,1.0,1.1059965906870048,2.3270559876961667,True,31.257016958725195,0.0,0.0,0.0,0.0,0.0,True,32.09977596753764,0.0,0.0,0.0,0.0,0.0,True,45.47262093595067,0.0,0.0,0.0,0.0,0.0,ok,,7.641383600072004,-1.1756430737907415,0.391304347826087,1.0,1.1059965906870048,2.3270559876961667,False,29.846793626462162,2.0,0.0,0.0,0.0,10.0,False,30.724636872517834,2.0,0.0,0.0,0.0,10.0,False,45.39822536399198,2.0,0.0,0.0,0.0,10.0
46,0.8473227881391517,0.22049644657881948,0.5004813709924653,0.1260858008645962,4,8,1.7642587026714085,1.5018750916567507,ok,,0.21653010009322315,4.88881829729416,0.35294117647058826,1.0,1.3014724505621285,2.2344046702614433,True,34.08111132307025,0.0,0.0,0.0,0.0,0.0,True,39.0972977389973,0.0,0.0,0.0,0.0,0.0,True,51.07023049522556,0.0,0.0,0.0,0.0,0.0,ok,,7.612053100019693,-5.61118170270584,0.35294117647058826,1.0,1.3014724505621285,2.2344046702614433,False,33.31269520583383,3.5,0.0,0.0,10.0,10.0,False,37.961832192446934,3.5,0.0,0.0,10.0,10.0,False,52.92344903157694,3.5,0.0,0.0,10.0,10.0
47,1.2444914587995464,0.1422722968706814,0.5659428264915405,0.19985284276936735,8,1,3.1100385283651666,9.615382265708604,ok,,0.7591165999183431,4.3470940541875684,0.36,1.0,0.987094054187569,2.0,True,35.424665680840704,0.0,0.0,0.0,0.0,0.0,True,36.08220935803989,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,8.606413200031966,0.34709405418756845,0.36,1.0,0.987094054187569,2.0,False,35.90377497246126,2.0,0.0,0.0,0.0,10.0,False,36.62569036770846,2.0,0.0,0.0,0.0,10.0,False,inf,0.0,nan,nan,nan,nan
48,1.640685697440419,0.21688214554201102,0.4540452473047385,0.16216739318437426,6,6,2.7360595098948854,3.7828516112471435,ok,,0.49590390000957996,4.892739889976742,0.32727272727272727,1.0,1.248359201121225,2.31710796158279,True,31.426677321357307,0.0,0.0,0.0,0.0,0.0,True,33.198547032849234,0.0,0.0,0.0,0.0,0.0,True,51.26086813526989,0.0,0.0,0.0,0.0,0.0,ok,,8.083442399976775,2.679632915828599,0.32727272727272727,1.0,1.248359201121225,2.31710796158279,False,30.34154643645195,0.08107869296129573,0.0,0.0,0.5405246197419715,0.0,False,32.18289293204542,0.132028281186847,0.0,0.0,0.8801885412456467,0.0,False,52.794949687848295,2.0,0.0,0.0,0.0,10.0
49,1.0979833205178449,0.24664195269606365,0.8180591252549092,0.09027778199440568,5,4,2.5516449958811167,4.544990489098962,ok,,0.4171605999581516,4.866751238026087,0.4090909090909091,1.0,1.1336255479293806,2.324034781005797,True,32.34657810635993,0.0,0.0,0.0,0.0,0.0,True,33.95042225177093,0.0,0.0,0.0,0.0,0.0,True,57.97099441725229,0.0,0.0,0.0,0.0,0.0,ok,,7.120886399992742,4.801944281824927,0.4090909090909091,1.0,1.1336255479293806,2.2592278248046376,True,31.83699715245445,0.0,0.0,0.0,0.0,0.0,True,33.49576810692187,0.0,0.0,0.0,0.0,0.0,True,63.0322092807143,0.0,0.0,0.0,0.0,0.0
50,1.1785211448434199,0.252753490471441,0.45249449412753895,0.18505256514529797,9,10,1.6271158745325647,6.6805692671547146,ok,,0.5063037000363693,4.757698755155689,0.21951219512195122,1.0,1.2937045332571646,2.2444820267765726,True,34.188548250433826,0.0,0.0,0.0,0.0,0.0,True,37.48323247928985,0.0,0.0,0.0,0.0,0.0,True,45.20463347902677,0.0,0.0,0.0,0.0,0.0,ok,,8.441244199988432,2.0224638237858388,0.21951219512195122,1.0,1.2937045332571646,2.2444820267765726,False,33.03076565474387,0.9157252737719165,0.0,0.0,6.104835158479443,0.0,False,36.50062503099931,0.9977605085814961,0.0,0.0,6.651736723876641,0.0,False,44.94038156025728,0.8217491490164375,0.0,0.0,5.478327660109583,0.0
51,1.6252078919032646,0.3058225382604974,0.5009784013815787,0.26429335919808405,10,7,1.009593404487648,3.4068782232782997,ok,,0.4255568999797106,4.730972798524544,0.23076923076923078,1.0,1.3125178577712635,2.187685709984049,True,31.445958891792493,0.0,0.0,0.0,0.0,0.0,True,33.34516282402258,0.0,0.0,0.0,0.0,0.0,True,35.83267481323513,0.0,0.0,0.0,0.0,0.0,ok,,8.30769110005349,-1.2389902470318264,0.23076923076923078,1.0,1.3425548122148938,2.187685709984049,False,29.67483691800419,2.0,0.0,0.0,0.0,10.0,False,31.562495143363577,2.0,0.0,0.0,0.0,10.0,False,34.32541798102628,2.0,0.0,0.0,0.0,10.0
52,1.4458263465888328,0.27079401171096507,0.8044374664249394,0.1293983781205911,6,10,2.2267669427360417,4.479583670258513,ok,,0.41081650007981807,4.926969521004867,0.26865671641791045,1.0,1.3385892001408273,2.3197236044461294,True,31.938469186679228,0.0,0.0,0.0,0.0,0.0,True,34.70702756389621,0.0,0.0,0.0,0.0,0.0,True,46.05128127600485,0.0,0.0,0.0,0.0,0.0,ok,,8.203699000063352,0.4699115287144018,0.26865671641791045,1.0,1.3385892001408273,2.3197236044461294,False,30.7456848833322,2.206704858513411,0.0,0.0,1.3780323900894065,10.0,False,33.542614749836275,2.250353133777055,0.0,0.0,1.6690208918470326,10.0,True,46.30627858203888,0.0,0.0,0.0,0.0,0.0
53,1.579180656965878,0.2935686526153788,0.5136699458616307,0.09638008062854653,3,6,3.0192423679543627,8.370033765093385,ok,,0.9232111000455916,4.822001712869286,0.45,1.0,1.089260150433368,2.282741562435917,True,32.68357523942247,0.0,0.0,0.0,0.0,0.0,True,34.10680119658663,0.0,0.0,0.0,0.0,0.0,True,60.97377834558212,0.0,0.0,0.0,0.0,0.0,ok,,8.312632899964228,-1.1722574349932104,0.45,1.0,1.0950010025708723,2.282741562435917,False,31.080728204077353,2.0,0.0,0.0,0.0,10.0,False,32.54221262391392,2.0,0.0,0.0,0.0,10.0,False,63.79219549876686,2.0,0.0,0.0,0.0,10.0
54,0.9948622256775601,0.28543468133637545,0.5961104534900703,0.1597462413174478,6,8,4.164083438435066,9.479803714419324,ok,,0.7562823999905959,4.417739281549769,0.29508196721311475,1.0,1.122657314336655,2.0,True,36.02179605756102,0.0,0.0,0.0,0.0,0.0,True,40.870868110583444,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.351821599993855,-2.191354012629147,0.29508196721311475,1.0,1.122657314336655,2.0,False,34.88949649692746,3.2795440296495406,0.0,0.0,8.530293530996937,10.0,False,38.826584417610405,3.329549264529376,0.0,0.0,8.863661763529173,10.0,False,inf,0.0,nan,nan,nan,nan
55,0.9007026640341289,0.2664855389354166,0.553831616456907,0.1823193008142231,4,4,3.229044912368004,9.258962996643339,ok,,0.7537896999856457,4.492778144907531,0.46153846153846156,1.0,1.0312396833690696,2.0,True,36.11888735960314,0.0,0.0,0.0,0.0,0.0,True,38.154625273692446,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.624740800005384,-0.4192151906908981,0.46153846153846156,1.0,1.0306231301995714,2.0,False,35.44414805800351,2.420411538337634,0.0,0.0,2.8027435889175614,10.0,False,37.23389161206673,2.4909652440912975,0.0,0.0,3.2731016272753157,10.0,False,inf,0.0,nan,nan,nan,nan
56,1.7926262489470504,0.3282646067542967,0.6605406210357109,0.2598768601722886,6,3,1.7982663234767637,4.691026809110559,ok,,0.5035742999752983,4.793858309963161,0.391304347826087,1.0,1.117732911262525,2.2848210508745486,True,31.021036596579677,0.0,0.0,0.0,0.0,0.0,True,31.80813805398794,0.0,0.0,0.0,0.0,0.0,True,40.304683564188196,0.0,0.0,0.0,0.0,0.0,ok,,8.741521900054067,-1.1971343295261887,0.391304347826087,1.0,1.1267402717731758,2.2848210508745486,False,29.221940355405817,2.0,0.0,0.0,0.0,10.0,False,29.995364244010037,2.0,0.0,0.0,0.0,10.0,False,39.16783378786224,2.0,0.0,0.0,0.0,10.0
57,1.1167127887395663,0.12294647131255605,0.30388093217534906,0.132321839603581,10,6,3.114986467155572,1.5231966733329245,ok,,0.21499520004726946,3.5415144256349143,0.24,1.0,1.3283109295112998,2.0,True,33.83936778314952,0.0,0.0,0.0,0.0,0.0,True,37.12415476945013,0.0,0.0,0.0,0.0,0.0,True,1000000.0,0.0,0.0,0.0,0.0,0.0,ok,,6.597652000025846,0.5836665918967645,0.24,1.0,1.2956053966557206,2.0,False,33.7005099059506,1.4251423008825699,0.0,0.0,9.500948672550466,0.0,False,37.58171377808958,1.5,0.0,0.0,10.0,0.0,False,inf,0.0,nan,nan,nan,nan
58,1.1262254385480372,0.12863746807770543,0.5579452497639492,0.17016720477058822,5,8,3.729392094599114,5.154896168595541,ok,,0.41296690003946424,1.3554741255288754,0.32142857142857145,1.0,1.2220526686605955,2.0,True,35.56735832423169,0.0,0.0,0.0,0.0,0.0,True,42.114915120442774,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,6.855803899932653,-3.6675175255496235,0.32142857142857145,1.0,1.199061017582098,2.0,False,35.72375334980717,3.5,0.0,0.0,10.0,10.0,False,43.9116142357176,1.5,0.0,0.0,10.0,0.0,False,inf,0.0,nan,nan,nan,nan
59,1.3444063858357151,0.15903441131421822,0.6831197645903312,0.09766267517156559,4,4,4.554771069353696,3.0281065047688287,ok,,0.40514649997930974,4.615117159844357,0.46153846153846156,1.0,1.153578698305895,2.0,True,31.988526827522897,0.0,0.0,0.0,0.0,0.0,True,33.62891450064654,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,6.838944700080901,4.039079628677638,0.46153846153846156,1.0,1.153578698305895,2.0,False,31.81398050112009,0.2701376703466865,0.0,0.0,1.8009178023112433,0.0,False,33.55184726573266,0.3058998608200328,0.0,0.0,2.0393324054668853,0.0,False,inf,0.0,nan,nan,nan,nan
60,1.1200860673947355,0.12051821113583024,0.6768324617598674,0.256000616080893,10,10,2.841807475264613,6.657619239096672,ok,,0.40095110004767776,-4.135559424433185,0.20689655172413793,1.0,1.22297305142283,2.0,True,36.889621449681805,0.0,0.0,0.0,0.0,0.0,True,50.75580343396359,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.675505800056271,-12.712934631984297,0.20689655172413793,1.0,1.22297305142283,2.0,False,37.521070645506924,3.5,0.0,0.0,10.0,10.0,False,55.545594179502444,5.077375207551113,2.435450651770753,2.4127797873712487,10.0,10.0,False,inf,0.0,nan,nan,nan,nan
61,1.6495584570973858,0.2618231232980291,0.5172706124974045,0.2230883521725282,7,2,1.906103524074867,4.948769189388544,ok,,0.45530219993088394,4.772156662818178,0.375,1.0,1.088314602940572,2.308842059877606,True,31.151704402094158,0.0,0.0,0.0,0.0,0.0,True,31.834346667705983,0.0,0.0,0.0,0.0,0.0,True,41.49166429587623,0.0,0.0,0.0,0.0,0.0,ok,,7.496595499920659,-1.227843337181822,0.375,1.0,1.088314602940572,2.308842059877606,False,29.963374779848255,2.0,0.0,0.0,0.0,10.0,False,30.661444036131975,2.0,0.0,0.0,0.0,10.0,False,41.04683068484242,2.0,0.0,0.0,0.0,10.0
62,1.416096559028324,0.13013128007480132,0.6711912212307236,0.2732473178195343,7,4,2.2891388300501756,8.992703059982228,ok,,0.7428530000615865,4.557723423307334,0.3333333333333333,1.0,1.0592347924209105,2.1651552975530906,True,35.42038787832877,0.0,0.0,0.0,0.0,0.0,True,37.01459846025654,0.0,0.0,0.0,0.0,0.0,True,83.72196210602223,0.0,0.0,0.0,0.0,0.0,ok,,7.604286000016145,-8.035136040447544,0.3333333333333333,1.0,1.057524887812741,2.0,False,35.66361956178456,1.3984390589414997,0.0,0.0,9.322927059609999,0.0,False,37.67956898247439,1.431244890910395,0.0,0.0,9.5416326060693,0.0,False,1000000.0,9.596310311741723,10.0,9.555841105196805,8.04900023628348,10.0
63,1.3563222226167393,0.1375085434429208,0.5300587401282153,0.1250351726032849,7,9,2.0539314738596786,3.802365048543349,ok,,0.41205529996659607,2.226449945411299,0.2608695652173913,1.0,1.3373780498468282,2.249465914159205,True,33.51443660925738,0.0,0.0,0.0,0.0,0.0,True,36.959561983776474,0.0,0.0,0.0,0.0,0.0,True,51.47441434225125,0.0,0.0,0.0,0.0,0.0,ok,,7.973337800009176,-0.4745435479458475,0.2608695652173913,1.0,1.3373780498468282,2.249465914159205,False,33.33984386384075,0.9262559719468633,0.0,0.0,6.175039812979088,0.0,False,37.0666925794081,1.0097721214654574,0.0,0.0,6.731814143103049,0.0,False,55.42970115311403,0.7649653999448254,0.0,0.0,5.0997693329655025,0.0
64,1.105140905620612,0.2607977278697609,0.5736165379520801,0.11501426167778528,6,10,2.0337510822378073,7.533527389681508,ok,,0.8591509000398219,4.7453014575569865,0.26865671641791045,1.0,1.2187031380013071,2.257941603137769,True,34.76339942245909,0.0,0.0,0.0,0.0,0.0,True,38.753837898744166,0.0,0.0,0.0,0.0,0.0,True,56.590988901935596,0.0,0.0,0.0,0.0,0.0,ok,,8.494574700016528,-3.9058063509675787,0.26865671641791045,1.0,1.2391527926364145,2.257941603137769,False,33.66567195424409,2.935225909034196,0.0,0.0,6.234839393561305,10.0,False,37.19440464347661,3.0038977866532584,0.0,0.0,6.692651911021721,10.0,False,58.47126522050618,2.732433767472217,0.0,0.0,4.8828917831481125,10.0
65,1.016830461958723,0.23726759785457618,0.6030703571408425,0.16662964269225153,10,9,3.5762567497600477,7.909421889387507,ok,,0.7609546999447048,4.430057395768175,0.21428571428571427,1.0,1.215771681482461,2.0,True,35.4572537830384,0.0,0.0,0.0,0.0,0.0,True,41.24172361698985,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.440390500007197,-2.3966386423938424,0.21428571428571427,1.0,1.215771681482461,2.0,False,34.6882330958936,3.380837408133443,0.0,0.0,9.20558272088962,10.0,False,40.215392344154054,3.4458586300285745,0.0,0.0,9.639057533523832,10.0,False,inf,0.0,nan,nan,nan,nan
66,0.8077972555813339,0.27735525751253387,0.31559696431709516,0.13453997342350646,6,10,1.008410190688996,7.796455766698738,error,"PayloadPlacementError: No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=0.6593 m, at or behind the permitted tail-front limit x=0.3156 m; width 0.1292 m puts the fuselage back at x=0.6580 m, at or behind the permitted tail-front limit x=0.3156 m; width 0.1822 m puts the fuselage back at x=0.3800 m, at or behind the permitted tail-front limit x=0.3156 m; width 0.2352 m puts the fuselage back at x=0.3327 m, at or behind the permitted tail-front limit x=0.3156 m; width 0.2882 m puts the fuselage back at x=0.3328 m, at or behind the permitted tail-front limit x=0.3156 m",nan,,,,,,,,,,,,,,,,,,,,,,,,,,,error,"PayloadPlacementError: No fuselage width kept the fuselage ahead of the tail, produced exact M2 static margin, and kept M1 at or below 23.0% after 4 permitted width increases. Attempts: width 0.0762 m puts the fuselage back at x=0.6593 m, at or behind the permitted tail-front limit x=0.3156 m; width 0.1292 m puts the fuselage back at x=0.6580 m, at or behind the permitted tail-front limit x=0.3156 m; width 0.1822 m puts the fuselage back at x=0.3800 m, at or behind the permitted tail-front limit x=0.3156 m; width 0.2352 m puts the fuselage back at x=0.3327 m, at or behind the permitted tail-front limit x=0.3156 m; width 0.2882 m puts the fuselage back at x=0.3328 m, at or behind the permitted tail-front limit x=0.3156 m",nan,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.9667700003962402,0.12095907824588309,0.3931738773494078,0.15804087843029058,6,8,1.5410433473712122,7.917233153289105,ok,,0.7461547999409959,-3.4634721499432155,0.29508196721311475,1.0,1.1339690359975687,2.0,True,41.06618052086945,0.0,0.0,0.0,0.0,0.0,True,57.23272284047788,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,8.564466999960132,-13.97737706825384,0.29508196721311475,1.0,1.120064117686944,2.0,False,42.22057064524222,3.5,0.0,0.0,10.0,10.0,False,63.756400374620114,3.5,0.0,0.0,10.0,10.0,False,1000000.0,3.5,0.0,0.0,10.0,10.0
68,1.7347105727103673,0.3316582562965953,0.4012408201129648,0.18058432934062363,6,2,3.8646349691103445,4.37273750363981,ok,,0.4694720000261441,4.860188444713336,0.4186046511627907,1.0,1.088597554417428,2.3529862391331173,True,31.452893731051965,0.0,0.0,0.0,0.0,0.0,True,32.04433429418748,0.0,0.0,0.0,0.0,0.0,True,66.60168906503922,0.0,0.0,0.0,0.0,0.0,ok,,8.483751500025392,-1.1334241726970733,0.4186046511627907,1.0,1.0949849370070186,2.3529862391331173,False,29.320365911387622,2.0,0.0,0.0,0.0,10.0,False,29.90403655167674,2.0,0.0,0.0,0.0,10.0,False,69.94466910689562,2.0,0.0,0.0,0.0,10.0
69,1.5068138589082034,0.27738665417305935,0.7223965805489412,0.1395650077088281,6,3,4.939792819011492,7.144993682115699,ok,,0.721212700009346,4.4572830977369335,0.391304347826087,1.0,1.0659787499108466,2.0,True,31.83677800426515,0.0,0.0,0.0,0.0,0.0,True,32.74833395537887,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.757658799993806,4.4572830977369335,0.391304347826087,1.0,1.0659787499108466,2.0,True,30.7470585588027,0.0,0.0,0.0,0.0,0.0,True,31.67670728594888,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan
70,1.6127547644678648,0.33024350486988957,0.5370597681753257,0.11397167000459993,10,5,2.672692271359676,4.811767300278741,ok,,0.39504470000974834,4.8509794327940865,0.25,1.0,1.227584568528376,2.373394864265711,True,31.55108095847137,0.0,0.0,0.0,0.0,0.0,True,32.90866632881152,0.0,0.0,0.0,0.0,0.0,True,49.59705996652198,0.0,0.0,0.0,0.0,0.0,ok,,7.394852800061926,-1.1490205672059135,0.25,1.0,1.227584568528376,2.373394864265711,False,29.70024630230447,2.0,0.0,0.0,0.0,10.0,False,31.06478261938465,2.0,0.0,0.0,0.0,10.0,False,49.13781965210819,2.0,0.0,0.0,0.0,10.0
71,1.0923010619308924,0.2695212957777199,0.6960851839538766,0.1588493446843225,3,8,0.6916993782371033,4.498999047521609,ok,,0.4704536999342963,4.775470868137562,0.391304347826087,1.0,1.2434827147328025,2.1406838055786728,True,33.059059076637,0.0,0.0,0.0,0.0,0.0,True,35.87687939930625,0.0,0.0,0.0,0.0,0.0,True,36.348945337496026,0.0,0.0,0.0,0.0,0.0,ok,,8.033219299977645,-3.676585583582183,0.391304347826087,1.0,1.2434827147328025,2.1406838055786728,False,32.1173505616778,2.8201610410464264,0.0,0.0,5.4677402736428435,10.0,False,34.98502642803294,2.8639054956620322,0.0,0.0,5.759369971080217,10.0,False,35.51846588942569,2.7679899150112863,0.0,0.0,5.119932766741908,10.0
72,1.5254119005116873,0.18924030744958334,0.8134554126496696,0.11778612853522319,8,3,1.9488329358167233,3.5725858810205184,ok,,0.41568620002362877,4.807643835436088,0.32142857142857145,1.0,1.1640219267746779,2.3221933372328385,True,31.097784766439844,0.0,0.0,0.0,0.0,0.0,True,32.285651737784434,0.0,0.0,0.0,0.0,0.0,True,42.09415279937957,0.0,0.0,0.0,0.0,0.0,ok,,8.02473830000963,-1.2383837841686027,0.32142857142857145,1.0,1.1640219267746779,2.2761657176281473,False,30.749677168066498,2.0,0.0,0.0,0.0,10.0,False,31.991737779692354,2.0,0.0,0.0,0.0,10.0,False,42.958125038082585,2.0,0.0,0.0,0.0,10.0
73,1.1329264949450704,0.3466626386726483,0.8332175743748333,0.2868610803618798,5,9,2.283070689378265,5.111374756650234,ok,,0.4389550999039784,4.870530464393586,0.3050847457627119,1.0,1.2772928067676501,2.2881529118632242,True,32.95125632049768,0.0,0.0,0.0,0.0,0.0,True,35.85791419268831,0.0,0.0,0.0,0.0,0.0,True,51.80874315069512,0.0,0.0,0.0,0.0,0.0,ok,,7.494064699974842,-0.22630644451592552,0.3050847457627119,1.0,1.2772928067676501,2.2881529118632242,False,31.601661681467185,2.460834674727077,0.0,0.0,3.0722311648471816,10.0,False,34.445686737107465,2.5098563025136307,0.0,0.0,3.3990420167575373,10.0,False,51.662722854813225,0.12614593166880433,0.0,0.0,0.840972877792029,0.0
74,1.0701887451276098,0.23841434740764467,0.44485318191358886,0.09934720833025312,9,7,1.4306280554113135,4.250592687896261,ok,,0.40606000006664544,4.78042588291119,0.2465753424657534,1.0,1.2782511113941348,2.2555994290513013,True,33.636510255656084,0.0,0.0,0.0,0.0,0.0,True,36.456064890089905,0.0,0.0,0.0,0.0,0.0,True,41.92964733915934,0.0,0.0,0.0,0.0,0.0,ok,,7.4229305000044405,-0.15854211608283286,0.2465753424657534,1.0,1.2782511113941348,2.2555994290513013,False,32.658780352063445,2.998340440261702,0.0,0.0,6.655602935078013,10.0,False,35.59144511622391,1.0554895232537305,0.0,0.0,7.036596821691537,0.0,False,41.656875437384876,0.8851380354785899,0.0,0.0,5.900920236523933,0.0
75,1.103923084516297,0.27042509907312406,0.5989247832176172,0.0821085894119336,5,3,4.115780864097531,4.459181857506103,ok,,0.4070400999626145,4.542073901849335,0.43902439024390244,1.0,1.103049511605433,2.0,True,32.200162577663974,0.0,0.0,0.0,0.0,0.0,True,33.42401117546913,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan,ok,,7.08354500005953,4.550788424133348,0.43902439024390244,1.0,1.1117640338894454,2.0,True,31.399767000679176,0.0,0.0,0.0,0.0,0.0,True,32.65399111277245,0.0,0.0,0.0,0.0,0.0,False,inf,0.0,nan,nan,nan,nan
76,0.8175641646933959,0.15389567918420763,0.7909642128576746,0.12515129037993114,10,9,0.7772149269593001,5.061663618831,ok,,0.4183881999924779,4.574769514232355,0.21428571428571427,1.0,1.235884034245678,2.124599765700963,True,37.72921159871163,0.0,0.0,0.0,0.0,0.0,True,57.18002272144686,0.0,0.0,0.0,0.0,0.0,True,47.92750962457308,0.0,0.0,0.0,0.0,0.0,ok,,7.716305900015868,-5.976507253566941,0.21428571428571427,1.0,1.205373894063209,2.103833138084136,False,38.42888393285136,3.5,0.0,0.0,10.0,10.0,False,62.26438057098113,3.5,0.0,0.0,10.0,10.0,False,50.89201388689209,3.5,0.0,0.0,10.0,10.0
