rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,mission3_prop_diameter_in,mission3_prop_pitch_in,motor_kv,motor_max_power
45,2108,-5.232290774491293,5.232290774491293,5.232290774491293,True,1.562006830478563,0.32374624497044147,0.5013650917005532,0.28987757747532256,0.0,0.3370596960957158,0.04747988069564605,4.47684098841502,0.7531569627861003,3.141982738014055,20.8371284833134,14.564736428537639,23.462483302634546,17.359952302371692,239.1063984832488,2227.0522916796754
46,771,-5.224254429156293,5.224254429156293,5.224254429156293,True,1.5595334998291164,0.3900588196654339,0.5598858447241136,0.2374908409000486,0.0,0.3553716429587677,0.12951773027783345,3.524440129755156,3.2684001618780343,2.516292135183554,20.517201822416247,13.589117082842197,16.291347975245618,8.032846730623541,286.77014458079634,2618.296363548425
47,1017,-5.208075066267018,5.208075066267018,5.208075066267018,True,1.5850676976889373,0.3745815436169505,0.5048294881358742,0.1449271910637617,0.0,0.5437463607139885,0.05766905970005317,3.2409342897289832,2.5944598363991105,2.8239487415632682,10.0552369793877,7.882433577639182,10.072416961193085,7.8247902940941625,491.73533716239035,2562.139630317688
48,1882,-5.200969150746777,5.200969150746777,5.200969150746777,True,1.5268556723209992,0.352730221562207,0.7687349984426001,0.15676127246475008,0.0,0.20130225530527898,0.10305927682603344,4.194509653847213,2.9439329152708282,1.7909272487989938,16.733781939623796,9.531000815429167,16.296372324614435,11.149847178698574,341.60218561267976,2708.767837034152
49,139,-5.198207996239389,5.198207996239389,5.198207996239389,True,1.7764619404820445,0.25592770441998475,0.340789205135648,0.11566022336147057,0.0,0.33699258074097843,0.08843914163335787,4.6911264366479415,1.274917080350832,1.9188901946839176,13.87342568615057,10.161443340907535,14.323026211532358,6.787589882638352,492.06254141108167,1479.821571151577
50,1907,-5.174584063099442,5.174584063099442,5.174584063099442,True,1.3013470692650975,0.3766572465998273,0.7025600924546546,0.15752042529211696,0.0,0.19410133089758447,0.07931633363529036,4.1830887906822625,1.3068408744065323,3.2555717091155105,16.166372301006383,10.34294563212409,21.851033978164196,11.93130336815035,484.9043290017258,2464.2388751597045
51,3075,-5.174584063099442,5.174584063099442,5.174584063099442,True,1.3013470692650975,0.3766572465998273,0.7025600924546546,0.15752042529211696,0.0,0.1941013308975845,0.07931633363529036,4.1830887906822625,1.3068408744065323,3.2555717091155105,16.166372301006383,10.34294563212409,21.851033978164196,11.93130336815035,484.9043290017258,2464.2388751597045
52,3076,-5.171189064699644,5.171189064699644,5.171189064699644,True,1.5881784309452833,0.352730221562207,0.7324765946091948,0.25440179985816946,0.0,0.34878796591522454,0.10305927682603344,3.5230376536616532,1.8747783665959616,3.0191690919548977,16.733781939623796,12.248962567960636,13.567981439636892,6.975461751494937,430.80744755319347,2060.2884889052784
53,738,-5.170893755109843,5.170893755109843,5.170893755109843,True,1.6771707006994574,0.2338182719053818,0.6817396428008287,0.0978293457002545,0.0,0.47214073288924985,0.05873653003080985,3.5660892941841524,3.188223126492197,2.947336842915209,12.643604628721539,7.362329624353399,20.250572822988033,8.870120686151395,386.6660611477893,2208.9302815269625
54,2255,-5.158420451361742,5.158420451361742,5.158420451361742,True,1.7658626261891959,0.31572793655097486,0.7099070301219881,0.2802448144133298,0.0,0.47040101609913676,0.1146073038088556,4.148218659940234,0.3003516715127432,2.655472233560326,19.498933002952164,14.45719110766607,19.73097473342241,11.094058767976502,248.5846092846164,1667.081663662405
55,2470,-5.146531028844028,5.146531028844028,5.146531028844028,True,1.7261121203436356,0.16686749141164287,0.48967142699493726,0.22121169942727764,0.0,0.3464042473452859,0.0841790743335301,3.222585408104777,2.4614888478943797,2.826417818700552,20.490813509308914,13.728492816536576,19.74076851340595,11.361281376804868,283.5150263275194,1593.001106934696
56,2916,-5.130820141934583,5.130820141934583,5.130820141934583,True,1.5150165722459077,0.38297875065267517,0.47379071566588526,0.13340621565009464,0.0,0.5937409714523703,0.10638175354500316,3.036564320698531,2.046251446883524,3.1885932790721476,17.755720802350993,11.69785270370156,14.637897440102215,7.7584484561739675,329.3773735089074,2710.486663903732
57,577,-5.12622909676105,5.12622909676105,5.12622909676105,True,1.5552415440348177,0.3930241366703787,0.30851279049647173,0.15857158482304895,0.0,0.265354989288468,0.12317752898026896,4.070836172332946,2.205931682798216,2.9256244459161134,15.438898323361194,8.902455517944725,15.860170259464697,10.621068269510566,614.7084254176758,2615.0790022493684
58,3077,-5.12622909676105,5.12622909676105,5.12622909676105,True,1.5552415440348177,0.3930241366703787,0.3085127904964718,0.15857158482304895,0.0,0.265354989288468,0.12317752898026896,4.070836172332946,2.205931682798216,2.9256244459161134,15.438898323361194,8.902455517944725,15.860170259464697,10.621068269510566,614.7084254176758,2615.0790022493684
59,2075,-5.1168424524385125,5.1168424524385125,5.1168424524385125,True,1.7196884019193328,0.20789868083164215,0.752806234946675,0.21064845362254625,0.0,0.36705334893148156,0.04528397218483141,3.17967606521389,1.7568265614356093,3.075580876256917,21.123506212607026,12.806130918321816,20.29186688363552,12.507155009304531,229.3385995897105,1309.617668635643
60,2021,-5.113645226711757,5.113645226711757,5.113645226711757,True,1.7486134966930345,0.28891129729736864,0.7376442840830427,0.19814327377137692,0.0,0.31355662918724114,0.071629286998495,3.327283765207227,1.9673419762962325,2.076072807719214,15.781266815376876,6.9418242377927895,15.119276570806083,9.443594945041745,425.09707773613223,2391.8099301835423
61,1273,-5.11217729745077,5.11217729745077,5.11217729745077,True,1.6873502214651932,0.3190913421114957,0.6442354475366138,0.18766807841007555,0.0,0.20032078834475736,0.07503706036792358,4.1013110485631685,0.7283017288988773,2.573119114203978,15.80470495552537,11.247220452285362,10.015733436851683,7.343472574501565,553.6165359093097,1691.5054742755706
62,2516,-5.096889433182836,5.096889433182836,5.096889433182836,True,1.6611809107945619,0.2236951016911798,0.8090495736448202,0.22721121959551088,0.0,0.35332700273680595,0.1126258952714127,4.240314370315701,0.8957414497557679,2.4668458641446818,20.4946901267711,15.601844558124055,17.98007745673214,11.397763137802393,380.48656042665243,1870.8983685832195
63,2027,-5.096099958134526,5.096099958134526,5.096099958134526,True,1.7975526567962743,0.3144035733826243,0.6638355176908817,0.2418979899990602,0.0,0.5858270339700478,0.14176402044942177,3.2729695909000682,0.793245448657423,3.0773812948931756,12.895042667838297,8.79791600828389,11.587467442423744,8.616087136413524,398.2115832950029,1999.7454974752322
64,2883,-5.090123741116382,5.090123741116382,5.090123741116382,True,1.6543638609084623,0.2538948632404208,0.42495991559090796,0.1365056654970338,0.0,0.2778761131808557,0.050495023510294994,3.3238636165132647,1.3804100171603295,2.557163686356798,20.896755945341305,11.457220825384281,20.503114815801382,11.049143478067522,331.2247254235145,2133.5634886878834
65,2990,-5.084797709249713,5.084797709249713,5.084797709249713,True,1.5748685404055913,0.39999600542038616,0.8518938044754777,0.13653452388068055,0.0,0.5251878131810325,0.0763048815351216,2.922109484266109,1.443880809358852,3.1176988765194684,15.531197172217304,9.827415658895129,15.402908403334305,9.980452689403814,377.5118250865489,2815.160233527422
66,2357,-5.0782529217624335,5.0782529217624335,5.0782529217624335,True,1.5334379094839097,0.26294272186276535,0.7081092556392825,0.21091201413617247,0.0,0.3438355892106426,0.06463935954421758,3.5919515251712326,0.5699964076250623,2.337349332320562,15.427438121288287,9.76412123710595,17.317546881456305,9.172420095506467,348.8269376379486,1121.5193967866771
67,3078,-5.0782529217624335,5.0782529217624335,5.0782529217624335,True,1.5334379094839097,0.26294272186276535,0.7081092556392825,0.21091201413617247,0.0,0.3438355892106426,0.06463935954421758,3.5919515251712397,0.5699964076250623,2.337349332320562,15.427438121288287,9.76412123710595,17.317546881456305,9.172420095506467,348.8269376379486,1121.5193967866771
68,1956,-5.065909577013711,5.065909577013711,5.065909577013711,True,1.7562292867279068,0.2801398620142971,0.8030100798927017,0.12173268365209183,0.0,0.30568717489624286,0.0824056595451501,2.7386526599889365,1.819279224551856,3.073707266932206,10.239453135657573,7.730460073597007,16.61637173063812,12.632244310726481,472.72226397466653,1262.481753665393
69,3079,-5.065909577013711,5.065909577013711,5.065909577013711,True,1.7562292867279068,0.2801398620142971,0.8030100798927017,0.12173268365209183,0.0,0.30568717489624286,0.0824056595451501,2.7386526599889365,1.8192792245518632,3.073707266932206,10.239453135657573,7.730460073597007,16.61637173063812,12.632244310726481,472.72226397466653,1262.481753665393
70,2008,-5.060790617187573,5.060790617187573,5.060790617187573,True,1.5960192972451448,0.3809928599033642,0.6406673675403,0.10029094904661179,0.0,0.274611599348858,0.1346566227696438,2.676917421927463,2.512961311605217,2.361635205914845,12.405030345772854,8.391235957721271,14.239930665188284,9.116030324467438,495.7800062811961,1813.3666701614857
71,2087,-5.059485094957316,5.059485094957316,5.059485094957316,True,1.719338926711978,0.255226997251332,0.7542837907242761,0.10232003742913078,0.0,0.4009870403382924,0.03343559786921864,2.702669961408745,2.1454807582669915,2.2058001571043926,19.074403628604596,12.350873943292203,22.164391679689288,14.21503874546692,264.43935565195926,1913.4842946038618
72,2472,-5.0533963890073315,5.0533963890073315,5.0533963890073315,True,1.7332489024077984,0.24789896612349652,0.6212260304397381,0.17164372926947818,0.0,0.40685255959570477,0.03360669303076447,2.7347960918196534,2.0494323193814594,2.1615473697756857,21.351456314553317,11.167658414432754,15.569579809739054,11.906522178749952,315.4250443311905,1363.3285444229841
73,3080,-5.0533963890073315,5.0533963890073315,5.0533963890073315,True,1.7332489024077984,0.24789896612349652,0.6212260304397381,0.17164372926947818,0.0,0.40685255959570477,0.03360669303076447,2.7347960918196534,2.0494323193814594,2.1615473697756857,21.351456314553317,11.167658414432754,15.569579809739054,11.906522178749954,315.4250443311905,1363.3285444229841
74,1414,-5.049256058522092,5.049256058522092,5.049256058522092,True,1.6000355264963384,0.30843791369348766,0.7935686707933965,0.16381505722180006,0.0,0.32757774913273746,0.06770897205956833,3.4365772458918045,0.20234908441626231,3.2192030201482065,14.088210232868724,8.939088755802777,14.205807925385223,8.077357109261271,622.241938694588,2073.7783817020527
75,3081,-5.0325972612459235,5.0325972612459235,5.0325972612459235,True,1.6300360094727528,0.22389246734404705,0.7324765946091948,0.25440179985816946,0.0,0.5361606545596176,0.10003822150290305,2.719245222157653,1.8747783665959616,3.24263186133983,14.04615825788202,7.744368176305814,21.404193313301214,10.323860003891683,430.80744755319347,2024.5286799121664
76,1590,-5.031670114085747,5.031670114085747,5.031670114085747,True,1.8084309994100503,0.3435540735673135,0.49511593027269074,0.1349052454135175,0.0,0.5059168503127991,0.06775664876616427,3.017893702839551,0.41089456140461067,2.7124725522882303,13.885977092576661,9.139741454284472,10.514745459148738,7.898609697647508,371.7440521200594,2171.65550447088
77,1258,-5.026840629528324,5.026840629528324,5.026840629528324,True,1.4536036917436868,0.3396018763021923,0.697188209607406,0.2412989150495944,0.0,0.3072083280502357,0.0955662250897514,2.9667516563781717,2.1312733354238986,3.054876243506733,19.2714516098831,9.066578701881173,11.233805110678077,7.753571451327419,618.561339052394,2365.9919781133667
78,365,-5.0189413572735075,5.0189413572735075,5.0189413572735075,True,1.6722774376539842,0.28076957897723415,0.43182091924166977,0.15221262715241418,0.0,0.23921560796834523,0.061064286468570664,2.6626618659183023,2.638419826598607,1.759152187336067,18.584507859404784,10.889545019809713,11.493416894175056,7.971749269412124,395.14948256441045,1788.9627607460386
79,3048,-4.990963822514148,4.990963822514148,4.990963822514148,True,1.3348472163241356,0.3237498720735312,0.5350517716258765,0.1447263632901013,0.0,0.3969325055647641,0.030439493609592305,2.2675196024955255,2.149444651569155,2.6791871469971293,21.660992722027004,13.353054250060739,12.431279113516212,8.062943181113376,298.21391315199435,2495.921980589628
80,3082,-4.990963822514148,4.990963822514148,4.990963822514148,True,1.3348472163241356,0.3237498720735312,0.5350517716258765,0.1447263632901013,0.0,0.3969325055647641,0.030439493609592312,2.2675196024955255,2.149444651569155,2.6791871469971293,21.660992722027004,13.353054250060739,12.431279113516212,8.062943181113376,298.21391315199435,2495.921980589628
81,821,-4.971520537002589,4.971520537002589,4.971520537002589,True,1.7878124567979956,0.3973236674378653,0.4265383584981962,0.1854546866912115,0.0,0.4706715898604003,0.09048424501940396,2.9057715193909317,0.560049290239867,1.854662455371593,14.7032231250781,11.384456561109815,16.77838105596482,9.835210392390472,325.10320489885356,2512.1508468576767
82,1736,-4.970783666651661,4.970783666651661,4.970783666651661,True,1.429914676415317,0.33001375985392567,0.5407236189416383,0.112248800765068,0.0,0.15687870991680503,0.13350627438223048,2.7123853602128634,0.9247612363198954,2.946170933947954,16.86231443153606,8.566121583483271,21.134300266039638,9.041890016671863,288.12002035741807,2451.5533378945534
83,664,-4.969498886816877,4.969498886816877,4.969498886816877,True,1.7679608490459875,0.32782788307542493,0.5900459139465797,0.2222885799764601,0.0,0.26885817720112676,0.07593998467765511,2.1094858669606538,1.8439192795813355,2.682001395501013,10.455333848758517,7.510288336414369,20.12491018511355,9.233841078033809,513.732338003711,1505.254985059668
