rank,population_index,objective,score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-5.353707532410617,5.353707532410617,True,1.5118428406532727,0.3934653861312877,0.7884424155318227,0.13306249408026488,65.0,18.0,1.8491371475535132,2.2706548880104935,14.711686778094856,8.942625327457163,388.4665397260334,2186.6196209218374,0.9480233859481659,0.8373918602737962
2,170,-5.332674495280621,5.332674495280621,True,1.5142392806557594,0.342155199512732,0.8301354809242731,0.16313259339777333,65.0,18.0,1.5107370240379625,2.7264985525782506,14.04747114598981,8.29873321777382,417.70979300150645,1208.9296978190382,0.9902783313852191,0.967844147272007
3,152,-5.328495380457989,5.328495380457989,True,1.4549972093119017,0.36739679179347107,0.7738290088755889,0.10043218271037893,69.0,20.0,1.370828985205387,4.203074677112278,16.306977653256524,10.545321553378587,372.52252847099544,1852.7152395481194,0.8616891366907188,0.9047906843980017
4,238,-5.320615252984183,5.320615252984183,True,1.5064054845996955,0.3624330877196518,0.7642894546435358,0.09599205448003234,65.0,18.0,1.4601247480673047,2.7824817245545015,14.961650624698155,9.682988557412214,391.9029717885906,1910.6290897750348,0.9952688415656537,0.8682925620673401
5,205,-5.313638831821784,5.313638831821784,True,1.4553996275018337,0.38160362024922434,0.868916387647183,0.12523312485532112,82.0,14.0,1.4378392537273033,3.120889260057804,13.905228567275433,7.616615088162622,437.4881497976553,1179.2696676828764,0.965956847651284,0.9758341168803386
6,9,-5.3027009678076045,5.3027009678076045,True,1.5126033614738104,0.37281276165970206,0.8765424656419666,0.08643501987399908,79.0,23.0,1.242664220590244,3.575305712350097,19.022654414603775,8.845971185830276,427.31059003092366,1028.9159030631154,0.7114120762211713,0.8126458400982569
7,117,-5.2907180966138725,5.2907180966138725,True,1.5125804213711707,0.37386565580230313,0.791871067008376,0.11119344744328159,88.0,14.0,1.5530824603690936,2.5199731171478836,12.507589059953578,6.468670117316826,478.2819079192796,1697.5709595298486,0.9159565514847421,0.8642952446085219
8,22,-5.285940141896894,5.285940141896894,True,1.4611787125093498,0.3390687618732315,0.8745819780984887,0.2980874089852028,79.0,20.0,1.2873673411974234,2.8258499014098524,13.220770750406388,8.55652959650143,467.1652513230033,1387.157151876064,0.9866770687114317,0.8662838690724419
9,83,-5.284811749267865,5.284811749267865,True,1.3847563536894358,0.38019910422631553,0.8080316121835602,0.1657426949028916,68.0,18.0,0.9757956421467417,3.7070468711241906,12.475290287366885,9.344371862208408,488.2957470652559,1385.2993728747228,0.9643307830174708,0.9481330663481354
10,227,-5.284367152217143,5.284367152217143,True,1.4927206837084461,0.3694537630974196,0.756536843489111,0.2794017706167191,71.0,15.0,1.736210713328001,2.980339598778961,16.62064063859025,9.984786679642662,357.2920846453438,1641.9428865226741,0.9288946417587665,0.8648649913693214
