generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
29,2,15360,139.7638409580104,109.89967000559639,382.02116528522845,0.0,nan,nan,1.4060993524572225,0.3648667082505355,0.39438354774751794,0.14664307539160282,0.0,0.5592476210245938,9.385540291059,3.454313154628239,2.9729922009743484,18.205422416281625,13.724815513645266,357.3083244523795,2932.590873563928,0.9523728090944901,0.85543795966088,6.0
30,2,15872,144.8460131669999,109.57843887425753,378.46861504925783,0.0,nan,nan,1.23786983801804,0.38706126369497973,0.5644902998301947,0.15095085347140108,0.0,0.5111870974487274,9.132041606737776,1.6866100225935625,3.5921217320788337,22.44497222096279,17.247059739411043,289.33632141835494,2741.182219937906,0.7922834615084782,0.8438744098368389,6.0
31,3,16384,160.33267166704172,102.1875318963323,400.8316791676043,0.0,nan,nan,1.698538012494892,0.25930477667599916,0.8181122794747353,0.12738879622891544,0.0,0.3907299729254096,11.846020417605372,2.7042816712906506,2.8127083289436996,11.60851426422596,5.903429374006464,490.14144018292427,2140.899896621704,0.9576945039443672,0.8315259888768196,8.0
32,3,16896,162.82990587502718,103.76472251336784,389.80492618567115,0.0,nan,nan,1.698538012494892,0.25930477667599916,0.8181122794747353,0.12738879622891544,0.0,0.3907299729254096,11.846020417605372,2.7042816712906506,2.8127083289436996,11.60851426422596,5.903429374006464,490.14144018292427,2140.899896621704,0.9576945039443672,0.8315259888768196,8.0
33,3,17408,164.6714725420461,105.71351389084809,377.77573112587044,0.0,nan,nan,1.698538012494892,0.25930477667599916,0.8181122794747353,0.12738879622891544,0.0,0.3907299729254096,11.846020417605372,2.7042816712906506,2.8127083289436996,11.60851426422596,5.903429374006464,490.14144018292427,2140.899896621704,0.9576945039443672,0.8315259888768196,8.0
34,3,17920,167.38379987503868,107.05934513004411,368.2443597250851,0.0,nan,nan,1.698538012494892,0.25930477667599916,0.8181122794747353,0.12738879622891544,0.0,0.3907299729254096,11.846020417605372,2.7042816712906506,2.8127083289436996,11.60851426422596,5.903429374006464,490.14144018292427,2140.899896621704,0.9576945039443672,0.8315259888768196,8.0
35,3,18432,170.22741875000065,108.27867881301542,359.3689951388903,0.0,nan,nan,1.698538012494892,0.25930477667599916,0.8181122794747353,0.12738879622891544,0.0,0.3907299729254096,11.846020417605372,2.7042816712906506,2.8127083289436996,11.60851426422596,5.903429374006464,490.14144018292427,2140.899896621704,0.9576945039443672,0.8315259888768196,8.0
36,3,18944,173.11234520800645,109.43182577324266,350.9034024486617,0.0,nan,nan,1.698538012494892,0.25930477667599916,0.8181122794747353,0.12738879622891544,0.0,0.3907299729254096,11.846020417605372,2.7042816712906506,2.8127083289436996,11.60851426422596,5.903429374006464,490.14144018292427,2140.899896621704,0.9576945039443672,0.8315259888768196,8.0
37,3,19456,176.27580816700356,110.37249071391237,343.27394221995434,0.0,nan,nan,1.698538012494892,0.25930477667599916,0.8181122794747353,0.12738879622891544,0.0,0.3907299729254096,11.846020417605372,2.7042816712906506,2.8127083289436996,11.60851426422596,5.903429374006464,490.14144018292427,2140.899896621704,0.9576945039443672,0.8315259888768196,8.0
38,3,19968,178.7806783330161,111.68992189863748,334.6407568797481,0.0,nan,nan,1.698538012494892,0.25930477667599916,0.8181122794747353,0.12738879622891544,0.0,0.3907299729254096,11.846020417605372,2.7042816712906506,2.8127083289436996,11.60851426422596,5.903429374006464,490.14144018292427,2140.899896621704,0.9576945039443672,0.8315259888768196,8.0
39,3,20480,181.30827816703822,112.95678392098512,326.3549007006688,0.0,nan,nan,1.698538012494892,0.25930477667599916,0.8181122794747353,0.12738879622891544,0.0,0.3907299729254096,11.846020417605372,2.7042816712906506,2.8127083289436996,11.60851426422596,5.903429374006464,490.14144018292427,2140.899896621704,0.9576945039443672,0.8315259888768196,8.0
