epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1,0,6.229767789751763,-6.229767789751763,False,0,1.7868247583727945,0.3329615742654997,0.5695158246412342,0.2348339858121997,0.0,0.36270325677869847,10.726678280894934,3.5850021191225654,1.2992403808005955,12.778883481828847,9.975499717138142,389.26130547471547,1856.3657256582528,0.9078209913463032,0.7039847164983706,8.0
1,1,6.8173197215091905,-6.8173197215091905,False,0,1.7195264043564848,0.3563214035189187,0.5376636719474017,0.13726611642166972,0.0,0.5857660967266186,15.117436099561976,9.600523678858146,2.466020979817176,15.82249968851565,10.87106508403436,308.50004635836234,2846.2142268831813,0.8434954138550856,0.7333123710888576,8.0
1,2,5.71560132256697,-5.71560132256697,False,0,1.23786983801804,0.38706126369497973,0.5644902998301947,0.15095085347140108,0.0,0.5111870974487274,9.132041606737776,1.6866100225935625,3.5921217320788337,22.44497222096279,17.247059739411043,289.33632141835494,2741.182219937906,0.7922834615084782,0.8438744098368389,6.0
1,3,6.3230713924776625,-6.3230713924776625,False,0,1.533833973454698,0.29046254563750307,0.7032796259915159,0.1504336770496648,0.0,0.607765175396592,14.98712309483718,5.710574420115792,2.077722318825858,21.23837541833109,14.162053395584435,305.77590514051576,1155.914823747367,0.9666074257967985,0.7949742005037851,6.0
1,4,6.018515480790642,-6.018515480790642,False,0,1.7006562990359961,0.18318106472492218,0.6644163871183992,0.1272227251343429,0.0,0.3811922350507229,9.28294963098595,8.914554723825866,1.1816077074036002,15.718563622795045,7.326081096007066,498.45899548381567,1719.044141471386,0.6440867381170392,0.641558222938329,8.0
1,5,6.495561797822685,-6.495561797822685,False,0,1.6365811579307588,0.3906162420476562,0.5055307979161335,0.23018240514364083,0.0,0.4495077760784988,10.484224164919585,9.484243016789245,3.6061383025359732,19.174334787022254,9.155046738945382,415.22428884990273,2822.626961251075,0.8611433119691938,0.98742681586815,6.0
2,0,6.92704387961097,-6.92704387961097,False,0,1.5830727946493774,0.29987193508168014,0.5997694614385323,0.2954798655724987,0.0,0.5707949706205433,13.570113646168823,10.962465578349628,2.6361244479387835,18.572788743042096,11.56438545569816,355.0539373606751,2782.512295080718,0.9320377869213772,0.6893753259712296,8.0
2,1,7.025894840916739,-7.025894840916739,False,0,1.6743838194584404,0.37027876251095637,0.8578290567921869,0.27330767422680485,0.0,0.4143497540166195,14.465347810420095,11.05294991889458,1.9985677342289048,19.075432294178405,13.891740873970978,228.66423072326478,2903.1626391806035,0.9660741372607421,0.8318980779318824,8.0
2,2,6.882438622479215,-6.882438622479215,False,0,1.5656777829362416,0.39489721145008705,0.5217983789540802,0.08268320130292797,0.0,0.5597245834166478,15.86177444276761,5.334916014788995,2.955478127023724,19.365672833933196,11.508709328878327,378.1946466533757,2422.1198730522474,0.8272182069664394,0.6104501071879077,8.0
2,3,6.643446107387463,-6.643446107387463,False,0,1.8180304752137704,0.2267870190537993,0.47037997879090754,0.20676383388054936,0.0,0.5195921080784078,13.198788799366934,9.908443245553833,2.4016001057341088,14.874110221348886,6.371679424752594,434.83409016432006,2370.699193621464,0.8557244480538008,0.9132052929558432,8.0
2,4,6.508956654613353,-6.508956654613353,False,0,1.5282029833733495,0.29606272538866374,0.4304824831657649,0.09859848178091647,0.0,0.4201034934518196,12.016550220686081,8.446424584038578,2.4311534580117202,15.997413008510016,9.649650431416642,343.75274209223613,2376.625969313377,0.8391006084588672,0.776241128332205,8.0
2,5,6.841523147875064,-6.841523147875064,False,0,1.5189824876808715,0.29148615031016706,0.5272438810408036,0.22721642391531008,0.0,0.47898193501736963,15.030344618636466,10.44240666964283,4.126700879959902,24.525990468998074,16.38638730594264,308.62293024215614,2761.152660474181,0.8920418691455971,0.7992090031942534,6.0
