score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
5.508116571594529,-5.508116571594529,257,1.5191263450348256,0.3980055823953902,0.8524119133746875,0.1899025165195122,72.0,21.0,2.2187339204997754,4.469197343247853,18.834067678349673,11.865747259667447,301.25098228712096,2216.982036734241,0.9235126171115648,0.9984896021741895
5.507921130997197,-5.507921130997197,233,1.5207065970651887,0.397830003981344,0.7709194719811048,0.22452655721444267,69.0,20.0,2.23270431602462,4.408995055135939,17.38719640909045,11.183971228381672,330.7225720759541,2145.3070650980176,0.923370772203532,0.9846124497954774
5.50784359658109,-5.50784359658109,269,1.5213071000776208,0.397171540027922,0.8741083433532189,0.21085608483537763,69.0,21.0,2.207344119498564,4.497046904089311,18.621696283647037,11.684270491418904,313.20214361148294,1789.8425902224426,0.9335178652583621,0.9865771320699348
5.507697898547416,-5.507697898547416,269,1.5150454334181296,0.3954048548989857,0.7634961887254395,0.22230273267165654,66.0,21.0,2.1951381851388923,4.436104170789937,18.17518202869841,12.00407366381156,308.46232010035305,1751.15917408773,0.9497529913313676,0.9960644692870331
5.507523680773419,-5.507523680773419,245,1.5224653846113267,0.39602386690349833,0.7637543546282787,0.1061466645073412,66.0,21.0,2.1773938195816602,4.463116772156001,17.419501963930912,12.057704734903714,323.59864881896715,1842.9916460631946,0.8859962640313445,0.9867073314365944
5.507487970201134,-5.507487970201134,234,1.523939685270999,0.397747919184257,0.8360701091491929,0.17823993959876794,72.0,20.0,2.211592521596614,4.478001980713946,18.669888171990902,11.829706152437177,304.98397556498304,1999.9784476502662,0.9437301688249572,0.9973459965938039
5.507224916300937,-5.507224916300937,261,1.5139198782059915,0.3999774895322274,0.8748311477146495,0.1257988836231416,68.0,21.0,2.189754036270496,4.413794820916332,19.220638663224094,11.981115362314789,296.55878166189956,1886.20316391352,0.9305895562174364,0.9925371728962095
5.50682307361683,-5.50682307361683,255,1.5164173095144569,0.3988312807191404,0.799127502064046,0.228795857164728,69.0,21.0,2.1806155915909406,4.4858073182896865,17.443132166830644,12.02172314597656,317.7680650942681,1996.2862451318322,0.8873628913980565,0.9991179565164808
5.506797862170409,-5.506797862170409,232,1.515595565018593,0.3979313853145764,0.7963791947876108,0.22361655493871002,64.0,21.0,2.2050472087085877,4.4074272182518595,17.099471765757936,11.997219238010441,325.13854132059384,1723.2559060152244,0.9420958308021976,0.9935870258969004
5.506621419739121,-5.506621419739121,245,1.5225345729177284,0.39608338750298144,0.8152366148050854,0.20087074330684715,68.0,21.0,2.196890475093923,4.431545603298141,18.025860784628275,12.141437973725127,305.9961045057395,1958.8642122592487,0.9719524438229856,0.9997243443145698
5.506449647463665,-5.506449647463665,266,1.5127994509089628,0.39598339790416315,0.7576417784479016,0.191682097774957,67.0,22.0,2.2103614909067835,4.470896825900851,17.976774563258246,12.607133110307457,302.5018074694956,1678.876404048004,0.9255857420562049,0.9964989122988526
5.506429381541995,-5.506429381541995,287,1.5201532829831463,0.39800928898054844,0.8179389250692063,0.14676609526453316,66.0,22.0,2.161475320880736,4.484194652301275,18.874002451701934,12.411742465419566,295.16450674778105,1894.474515813959,0.9117401849218661,0.9905047828349336
5.50636177240283,-5.50636177240283,256,1.5138345801111164,0.39995125151555017,0.8401483053852118,0.1097016496042021,68.0,21.0,2.1977930647786383,4.451959622930596,18.580738124886473,12.027074535077466,308.349259060045,1896.3892802497144,0.9186146924648058,0.972851275694887
5.506350495979545,-5.506350495979545,266,1.506159755567164,0.398548799819087,0.8546123996533848,0.15298539865275398,67.0,22.0,2.171754062475937,4.484922635508686,19.03618571805107,12.081869286003423,301.2328417047946,1901.7800904344372,0.9024587900487572,0.988812041933092
5.506313676245995,-5.506313676245995,293,1.5217999586237148,0.39632198924965795,0.7825250605204908,0.16101745579118984,67.0,22.0,2.207631940075636,4.495615446962546,19.753238147295317,12.98712518946353,280.11069117382993,1775.8982146833835,0.9549705903720068,0.991003747811559
5.50629306377184,-5.50629306377184,273,1.523817930837065,0.3986749499460546,0.7965505834943243,0.15525534548727982,68.0,22.0,2.229339271512464,4.474154770052333,19.444314960278067,12.245785932619055,292.26086464312874,1597.722889619921,0.8734359242360344,0.9902776527512742
5.506251396386562,-5.506251396386562,211,1.5238239505566296,0.38837748937930033,0.7916138090844329,0.2172810552984819,68.0,21.0,2.2093181196391027,4.428395947635112,16.578870702598202,11.968394721602017,336.71983726630725,1901.6802142590775,0.9169250070985462,0.9863830522211776
5.506200543370694,-5.506200543370694,263,1.5158479385231771,0.3975936916059809,0.8044214114291817,0.1745454340833451,67.0,21.0,2.1789091812482173,4.487807365763765,17.360464728439236,10.965271011028229,336.6454337312747,1896.2816382502815,0.9184725423194481,0.9977724295411234
5.5061970065207495,-5.5061970065207495,236,1.5176910671259463,0.39148201889398293,0.7603598184953917,0.13235988951600983,66.0,21.0,2.1948285746118454,4.4377707842652745,16.35367322075757,11.15296813766243,352.08651977047987,2026.2197234853554,0.895078446625381,0.985164706179591
5.506139027548474,-5.506139027548474,284,1.5221916708176046,0.39735237984615235,0.8310914553409222,0.15496408255012642,68.0,22.0,2.296164107119141,4.499815125819586,18.96725770518453,11.973476224055455,301.34283641599137,1829.671778383521,0.9083031594646107,0.9916966196299731
5.506133069120906,-5.506133069120906,297,1.5176873499913563,0.39246513673246264,0.8251890301305869,0.09159599564240498,68.0,21.0,2.1545288755385235,4.496626077051544,19.25872666711998,12.542373858423973,291.1304183857508,1996.0071692083172,0.9600898221154912,0.9920862276164146
5.506118815237859,-5.506118815237859,288,1.5154094323920395,0.39800460392945425,0.8203586470450829,0.19047685765327377,66.0,22.0,2.1632832978966445,4.476697286209292,19.56269681422651,12.030639331211972,292.9432183963921,1850.3223671335566,0.9128649658601034,0.9898849659049738
5.505997062658411,-5.505997062658411,236,1.508856019839232,0.39471426488155015,0.7890429686935241,0.1251102018426451,69.0,22.0,2.185317974830976,4.473827360143401,17.255121010421554,11.855816443595918,324.89604198461984,1971.3547054029793,0.8679482078632422,0.9923367710215203
5.505987423858763,-5.505987423858763,281,1.5150415140081934,0.39859621677354035,0.8178634488038542,0.16798614597870531,65.0,21.0,2.1963301711795933,4.470490258351149,18.39342909147154,14.224768476261875,278.41256217084566,2087.9662575898474,0.947932461172341,0.977980539312826
5.505940240037939,-5.505940240037939,284,1.5220860500928128,0.39814789288866503,0.7903847432864096,0.16523918671372329,66.0,22.0,2.1925355225592593,4.478394227751247,19.658404245365087,11.707262642541211,297.2850125561957,1950.783235149608,0.9092634814438181,0.9749017064464399
5.5058736281353315,-5.5058736281353315,280,1.5187483369084387,0.3979454929753748,0.8028173104557443,0.15874157838032887,68.0,22.0,2.185002155963808,4.437489516229817,18.386928313205523,11.869387950946638,310.46865397798086,1772.2491600059159,0.9559248714093143,0.9947914553865231
5.505843450549633,-5.505843450549633,259,1.5174975364452228,0.3992825771759745,0.8464602481799118,0.1762056045939721,69.0,22.0,2.18912897230682,4.477705880217638,18.082912624431106,12.161354021415574,310.99876561780167,1857.439235777299,0.8798109628426771,0.9952475219961667
5.505798293049669,-5.505798293049669,284,1.522073414093831,0.3996133363211586,0.8296628737775753,0.1012441971597555,65.0,21.0,2.256549321530775,4.383590697867234,18.055211757658526,12.535100522052321,300.34891667251696,1876.5476565976114,0.9195905836253558,0.9943115850812737
5.505757100333713,-5.505757100333713,240,1.520749524034712,0.39930552013111564,0.7705075556700436,0.13801299473970746,69.0,21.0,2.2248237278429333,4.44047635508848,17.716169221989258,11.96752586521351,314.66684639080654,1780.4461719827707,0.8939510439874265,0.9895085868961719
5.505711147785698,-5.505711147785698,253,1.5169153162310312,0.3979454929753748,0.7968801947082278,0.12999695860727695,68.0,21.0,2.185002155963808,4.437489516229817,18.386928313205523,11.828738267365255,313.66287460215665,1772.2491600059159,0.9559248714093143,0.9811851122231072
5.505558845415298,-5.505558845415298,294,1.521667926635886,0.3993765891911068,0.8233644727097147,0.19973271958888206,68.0,21.0,2.2180870826516914,4.45424378351054,16.285450102749035,12.317269780772168,337.25158625559396,1792.874280000276,0.879519793550467,0.9852974264701388
5.505469134201789,-5.505469134201789,281,1.5208822158567095,0.3962427180801985,0.8001612875082161,0.189229297536781,68.0,22.0,2.180117386230929,4.467134940429106,18.59096017027916,12.011318951917424,304.50727542120165,1988.615378535757,0.9136007693844561,0.98762034430407
5.5054679962048425,-5.5054679962048425,251,1.5191055253520438,0.3955380310362826,0.8422213888813597,0.13520998537887843,69.0,22.0,2.180392739821723,4.465398856763608,19.12921991180173,12.136377780513744,295.1319478440324,1979.777946770365,0.9257908200428686,0.9967094536020955
5.50523241343611,-5.50523241343611,257,1.5215836932045068,0.3997998676939432,0.7795836374863243,0.14151823918564443,72.0,21.0,2.219182380114636,4.461050582516727,17.98904218819565,12.63791321574049,302.0974776276953,1756.837358911971,0.9375915596081692,0.9863137387154591
5.505194513778887,-5.505194513778887,239,1.5165465451664015,0.3972507670523716,0.8064968344469033,0.2222285080072668,68.0,21.0,2.1968935670804117,4.45224306471944,17.370397804860612,12.47748668906255,313.61906591783037,1783.195557620727,0.9312408229530011,0.9914998667032867
