rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,ducks_num,pucks_num,banner_length,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
31,390,-5.5015554984301405,5.5015554984301405,5.488721046974366,True,1.5237377606064733,0.3916277971523662,0.7602241338259002,0.16628590070606114,69.0,21.0,2.222340558527665,4.472027765451921,17.33977790545044,12.47592266650915,312.0977995651394,1867.37370914875,0.9051857699630463,0.9900184470813072
32,376,-5.501688041048938,5.501688041048938,5.488581855050128,True,1.5176915187716333,0.3966580896164095,0.8560220025502064,0.23721997848401544,69.0,22.0,2.1848452562991434,4.448701598241632,18.631320088221447,11.60744779975974,308.75983170771264,1712.9535058593247,0.92321418024814,0.9905467085829534
33,278,-5.509656024065608,5.509656024065608,5.48851713355293,True,1.5237093764131837,0.3981399697650819,0.7935050485911668,0.1743512125766811,66.0,22.0,2.1886746568526716,4.497842067209707,19.528207622929614,11.653056223816236,301.3178523520421,1863.356627388152,0.9546046364424414,0.9911963420804595
34,320,-5.5093586216752275,5.5093586216752275,5.488500892715919,True,1.5190484855200235,0.3989585259983621,0.8278137304464117,0.10365005045569685,69.0,21.0,2.2064796867651246,4.496886254027277,17.894834473970413,11.483251304073612,319.71417827331686,1894.5683844410999,0.9059443105884399,0.9970205259939104
35,396,-5.50784359658109,5.50784359658109,5.48849936919946,True,1.5213071000776208,0.397171540027922,0.8741083433532189,0.21085608483537763,69.0,21.0,2.207344119498564,4.497046904089311,18.621696283647037,11.684270491418904,313.20214361148294,1789.8425902224426,0.9335178652583621,0.9865771320699348
36,87,-5.5029353176974025,5.5029353176974025,5.48829594196585,True,1.5168357346931467,0.39876353271276843,0.8311381482311329,0.12024601930250962,70.0,21.0,2.1845326229616875,4.432360825259731,19.430575508691028,12.086472559726623,294.04034719984594,2258.2773526970755,0.9729853129023887,0.977431485764216
37,430,-5.503627749974164,5.503627749974164,5.488291044327676,True,1.5143780433357592,0.39833846161932585,0.8527986765457903,0.143901984122833,70.0,21.0,2.1836260872866635,4.4788895771473864,18.45996024214249,12.059284476368132,309.2441595785659,1852.6986759499246,0.9424097879624106,0.9753289807379564
38,335,-5.506350495979545,5.506350495979545,5.488287079688952,True,1.506159755567164,0.398548799819087,0.8546123996533848,0.15298539865275398,67.0,22.0,2.171754062475937,4.484922635508686,19.03618571805107,12.081869286003423,301.2328417047946,1901.7800904344372,0.9024587900487572,0.988812041933092
39,441,-5.499198223207564,5.499198223207564,5.488168642700375,True,1.522124577352485,0.3970294361472648,0.8397967434722807,0.1429129411804318,67.0,22.0,2.1938271828451397,4.492712180097038,18.168319642922576,11.422702244177461,318.40470447439384,2191.4567660133735,0.8993245525064524,0.9744562670269576
40,173,-5.505469134201789,5.505469134201789,5.488154082080976,True,1.5208822158567095,0.3962427180801985,0.8001612875082161,0.189229297536781,68.0,22.0,2.180117386230929,4.467134940429106,18.59096017027916,12.011318951917424,304.50727542120165,1988.615378535757,0.9136007693844561,0.98762034430407
41,484,-5.495488273529612,5.495488273529612,5.488038849946332,True,1.5188653377988017,0.39552416619781927,0.7782953321223276,0.2594945470057648,66.0,22.0,2.231840377696113,4.284573275531856,18.20362696094408,11.149967765688189,323.4577025443438,1579.510084786691,0.9341592976645209,0.990690399559238
42,267,-5.5083777893139745,5.5083777893139745,5.487613149932633,True,1.521430420165156,0.39585466615571474,0.8241387154411122,0.13916494036348878,67.0,21.0,2.217437233852797,4.335113701481228,18.025281543425706,12.599694999433503,295.6699534271116,2129.687418392151,0.9245074114060325,0.9983719495627843
43,479,-5.5054679962048425,5.5054679962048425,5.487608739363208,True,1.5191055253520438,0.3955380310362826,0.8422213888813597,0.13520998537887843,69.0,22.0,2.180392739821723,4.465398856763608,19.12921991180173,12.136377780513744,295.1319478440324,1979.777946770365,0.9257908200428686,0.9967094536020955
44,298,-5.503181105783182,5.503181105783182,5.4875567387578945,True,1.5175406916836498,0.3997494515555427,0.814759911802251,0.16095625466571506,68.0,21.0,2.2226687070130944,4.458830989086749,19.45770424394644,11.92891317740089,294.38795183072097,1787.8509021828545,0.9028547829460156,0.9867970245771274
45,29,-5.500879651490733,5.500879651490733,5.4875211289663515,True,1.5239904202150643,0.3992695533208134,0.8727103266596492,0.21856830401611146,69.0,21.0,2.2354509838251255,4.471758561066725,17.97027519676152,11.547088819844259,322.77948765763057,1936.8365058450988,0.9126885257267858,0.9853050334659321
46,347,-5.494765083390711,5.494765083390711,5.487503414202119,True,1.5196241290824095,0.3985667466152407,0.7720220721750073,0.11758544095357504,68.0,22.0,2.21934427000808,4.385265955951843,18.333553822195697,11.699581447660877,314.6928568846059,1527.2944907954052,0.923915989733334,0.9884485410226335
47,283,-5.50279991452836,5.50279991452836,5.487401671328341,True,1.5218949939474045,0.39855435327069577,0.8052716390345076,0.09238320790897965,68.0,22.0,2.1766430929344827,4.463295581592135,18.521435969884816,12.061451790510171,303.5110515705274,1849.396357682976,0.9538438690291272,0.9920807647753993
48,356,-5.512572186261777,5.512572186261777,5.487087586660939,True,1.518691729337308,0.3978430887282366,0.757224357215758,0.136352588138475,67.0,21.0,2.237827049065375,4.407339872953784,19.098700741933026,12.257551123143807,290.04398495833726,1926.1935094826886,0.9867521469033751,0.99700596100291
49,134,-5.500635606356838,5.500635606356838,5.4870369528526926,True,1.5124698872671345,0.39735468296133186,0.828818487220155,0.16734308545127147,71.0,22.0,2.1822212350418444,4.431194028372358,17.262567686087415,11.267621954354336,336.0025068530207,1728.3157517389386,0.923570353619178,0.9927657129266984
50,361,-5.498994889164601,5.498994889164601,5.487031036832688,True,1.5212706445954827,0.39934458575298326,0.8004562068370352,0.18262663787845393,70.0,22.0,2.1818266399000263,4.421818629458519,18.75691903680155,12.69471590409862,286.978870504989,1853.6209965107728,0.9311270132655931,0.9948863451885332
51,377,-5.498679647486384,5.498679647486384,5.4869360235428815,True,1.5215346821599773,0.397364360133342,0.7900093683765854,0.2554968210494208,67.0,22.0,2.17035778683083,4.324990725484706,16.578326064091836,11.53329317089494,334.5021016449213,1701.5009891474247,0.9045149854804269,0.9934852746921876
52,84,-5.505558845415298,5.505558845415298,5.486664451014963,True,1.521667926635886,0.3993765891911068,0.8233644727097147,0.19973271958888206,68.0,21.0,2.2180870826516914,4.45424378351054,16.285450102749035,12.317269780772168,337.25158625559396,1792.874280000276,0.879519793550467,0.9852974264701388
53,251,-5.507487970201134,5.507487970201134,5.486597036332876,True,1.523939685270999,0.397747919184257,0.8360701091491929,0.17823993959876794,72.0,20.0,2.211592521596614,4.478001980713946,18.669888171990902,11.829706152437177,304.98397556498304,1999.9784476502662,0.9437301688249572,0.9973459965938039
54,93,-5.506251396386562,5.506251396386562,5.486491179114989,True,1.5238239505566296,0.38837748937930033,0.7916138090844329,0.2172810552984819,68.0,21.0,2.2093181196391027,4.428395947635112,16.578870702598202,11.968394721602017,336.71983726630725,1901.6802142590775,0.9169250070985462,0.9863830522211776
55,324,-5.502350828903128,5.502350828903128,5.486405593747022,True,1.5109787785885855,0.3890425334221737,0.8622104128770608,0.137420981285799,67.0,22.0,2.187792973207389,4.496653326839493,18.47526693702693,11.643275394687677,315.13548588630255,1624.152622747263,0.8903033471408094,0.9930084052116492
56,285,-5.5028949472943305,5.5028949472943305,5.486383774413843,True,1.518167508332808,0.3966798684596106,0.8259302716542802,0.2117591846203952,68.0,22.0,2.17012477651999,4.481394451110599,17.938420169279073,11.741012057210456,319.1693945604736,1779.7246180968418,0.9558939562215476,0.9875290781135657
57,17,-5.497590314483595,5.497590314483595,5.486372666801147,True,1.5177143921910319,0.398407701096554,0.772981456164104,0.2518072859416626,70.0,21.0,2.2205145888031073,4.488535439740576,18.119960694866496,11.443873145478191,320.1932147096632,2021.2323060880974,0.9111007425557187,0.9873142601801611
58,280,-5.501957513689993,5.501957513689993,5.486360095137684,True,1.5206509058758448,0.3949600474247171,0.7953813279223004,0.11452348521207402,67.0,22.0,2.1671069583037648,4.480767869684364,18.33541234436667,11.5181846723692,317.0793125747253,1741.6617504615037,0.936629727833248,0.9883562630498068
59,232,-5.500926266219613,5.500926266219613,5.486289107563509,True,1.5212120986199,0.3982976626532678,0.7923058957656617,0.1217287866771665,66.0,22.0,2.163068555677459,4.43420018798917,17.570633499302545,10.950385960430891,340.38656037339024,1640.0034483630573,0.8804942586879179,0.9742134714062771
60,115,-5.498732649221413,5.498732649221413,5.486198106499407,True,1.517347899958557,0.3953414654082493,0.7903196158894034,0.17793266119498283,75.0,21.0,2.1910660789188796,4.45536013647834,19.08754070810336,11.583374527620842,306.3156890824993,1684.7894218702704,0.9528954345491214,0.9845922522919661
61,129,-5.4959066149225535,5.4959066149225535,5.486183868031706,True,1.5099993430483738,0.39704046749755384,0.7997637366004104,0.19331929080362079,66.0,22.0,2.261115835628932,4.4550910591418615,17.146661997912098,11.229218621881706,334.01109862879804,1891.7104352114557,0.919314462014196,0.9929537775168775
62,155,-5.498748448551517,5.498748448551517,5.4861058425945135,True,1.522738125992603,0.39010761738179234,0.7601694881085295,0.09311280835411155,73.0,21.0,2.18594835830604,4.480859555762548,18.12249444240685,11.650289099264617,322.69479599293686,1444.1023646125075,0.9067687495409543,0.9973741057555889
63,195,-5.499538315668826,5.499538315668826,5.4860326894447615,True,1.518775280569415,0.3951333444598577,0.831835139529321,0.17020151991313606,72.0,21.0,2.2185559464734474,4.493098400086585,19.073268075666068,12.20754026465676,297.47561673404675,2066.8279535259303,0.9109905299818376,0.9805431636316035
64,444,-5.496098083226497,5.496098083226497,5.486020215970837,True,1.5232392720600028,0.3966611542152659,0.841386903701188,0.12870977597106747,71.0,21.0,2.2472662375261194,4.410429267016855,19.05507562850089,12.121238245120178,299.7155230711599,1901.2850830517057,0.9155742925977288,0.9792155833137017
65,169,-5.506118815237859,5.506118815237859,5.485523817536726,True,1.5154094323920395,0.39800460392945425,0.8203586470450829,0.19047685765327377,66.0,22.0,2.1632832978966445,4.476697286209292,19.56269681422651,12.030639331211972,292.9432183963921,1850.3223671335566,0.9128649658601034,0.9898849659049738
66,30,-5.499773257699026,5.499773257699026,5.485295714718681,True,1.5067155575922133,0.39633364933672166,0.8612608790397801,0.19297842889957972,68.0,22.0,2.16098647131105,4.469734015910279,18.06489997979829,11.373947383868535,326.80758042266706,1612.0480173783585,0.9112600091677234,0.9790410199460675
67,199,-5.50115727022044,5.50115727022044,5.485061659410718,True,1.5179722549154224,0.39831618182148776,0.7658212631503987,0.22151482105947803,69.0,21.0,2.1794705735151565,4.433763018414679,16.946443769839725,11.748960716812935,336.2514640508781,1680.0601081273148,0.8700026182633048,0.9886126320085815
68,171,-5.491773722370514,5.491773722370514,5.484906161451235,True,1.5165035605124235,0.39915195684530524,0.8302630668914918,0.1859019281717581,68.0,22.0,2.3084154207364214,4.499922509905238,18.614177351119412,11.59430084817933,313.05672937320253,1868.9535068641246,0.9153352240562929,0.9865987037704698
69,108,-5.50682307361683,5.50682307361683,5.484343863716547,True,1.5164173095144569,0.3988312807191404,0.799127502064046,0.228795857164728,69.0,21.0,2.1806155915909406,4.4858073182896865,17.443132166830644,12.02172314597656,317.7680650942681,1996.2862451318322,0.8873628913980565,0.9991179565164808
70,104,-5.506429381541995,5.506429381541995,5.484339752866745,True,1.5201532829831463,0.39800928898054844,0.8179389250692063,0.14676609526453316,66.0,22.0,2.161475320880736,4.484194652301275,18.874002451701934,12.411742465419566,295.16450674778105,1894.474515813959,0.9117401849218661,0.9905047828349336
71,342,-5.494422179787304,5.494422179787304,5.484316129289992,True,1.5195770699255715,0.3928896848184428,0.8152976749744845,0.17858447996063637,67.0,22.0,2.187905462662508,4.364416542396347,17.181230488934347,12.92069534852661,304.63628823804265,1730.6167442293724,0.9218390016710374,0.9892741333224933
72,302,-5.507224916300937,5.507224916300937,5.484314271818692,True,1.5139198782059915,0.3999774895322274,0.8748311477146495,0.1257988836231416,68.0,21.0,2.189754036270496,4.413794820916332,19.220638663224094,11.981115362314789,296.55878166189956,1886.20316391352,0.9305895562174364,0.9925371728962095
73,346,-5.496115108545256,5.496115108545256,5.484094317196391,True,1.5228236610930368,0.3996776541295257,0.8323078393640775,0.1042693304605226,69.0,22.0,2.1694984937255444,4.488872020826139,19.830450639504413,13.226106443840953,274.3861739642631,2098.9952298008266,0.9251098143163903,0.9830848423115319
74,327,-5.490273769745664,5.490273769745664,5.484059637979993,True,1.522305401498,0.3946234651683256,0.770805954031384,0.16721672041295152,68.0,22.0,2.2816004428518233,4.454471687934827,16.803648386704907,10.93541588152819,340.8341138300023,1943.28679519196,0.9241976383695915,0.995061494397429
75,307,-5.494953582461517,5.494953582461517,5.483971442329651,True,1.5200819914337025,0.3966488322511277,0.8663143034463034,0.1268009716923838,69.0,22.0,2.2381137386894894,4.4607042431476165,18.97869860581784,12.505526717807335,289.9380028760289,1771.4479617591178,0.9235049695478468,0.9957361137578578
76,494,-5.499067566475723,5.499067566475723,5.483770585714518,True,1.5077129096653583,0.39200870259983367,0.8256225217384507,0.17269490218070951,66.0,22.0,2.1454650257084538,4.413650814301968,16.965270266901896,11.552182270472883,337.33933531189246,1456.1261586425774,0.9421281166053577,0.9971628204936023
77,257,-5.499994506925142,5.499994506925142,5.483649015217392,True,1.5196504926070102,0.3967612301144766,0.8500736978640916,0.15256599076501437,66.0,22.0,2.214891716354982,4.497474186430118,17.98223778091893,10.955874719224063,335.3944431266003,1950.3965897332118,0.9069533942789054,0.9733999362602079
78,442,-5.496879246407053,5.496879246407053,5.483580561484996,True,1.5189128234764186,0.39464251538692896,0.8162738434387788,0.16127435951000604,71.0,21.0,2.169134156350362,4.389275351449231,19.05444307055305,12.155377911269785,288.46388129479135,1951.015385754809,0.9515097284178855,0.9996027810682135
79,358,-5.49854299002433,5.49854299002433,5.4835801217670905,True,1.508960666124087,0.3937851309204169,0.7657738258745881,0.29870154050909414,73.0,20.0,2.180768873006138,4.4886222663831425,17.243275652000758,11.94754755586058,322.46322338054847,1928.9808395230102,0.8900344622611966,0.9989458523196955
80,229,-5.500484825446295,5.500484825446295,5.48331400312007,True,1.5168786365600397,0.3986414034256276,0.8084638266740757,0.13952256103905947,71.0,21.0,2.1627334203217217,4.492173391467865,18.17339964766382,12.052043058525715,311.7565432685159,2159.7587410132624,0.8953644786708638,0.9824773638069091
81,106,-5.49919040161772,5.49919040161772,5.48316792012532,True,1.5220291820883471,0.3976149691297054,0.7815497658512043,0.1695438446740227,72.0,21.0,2.1673054310879594,4.473213673198721,16.44167107078902,10.815567328116618,355.3659513586097,2010.481785610824,0.9060917435105305,0.9864152533349906
82,261,-5.505194513778887,5.505194513778887,5.483001873047698,True,1.5165465451664015,0.3972507670523716,0.8064968344469033,0.2222285080072668,68.0,21.0,2.1968935670804117,4.45224306471944,17.370397804860612,12.47748668906255,313.61906591783037,1783.195557620727,0.9312408229530011,0.9914998667032867
83,188,-5.504191232265477,5.504191232265477,5.482944988807216,True,1.523507323624575,0.39776943548052407,0.7631612345458398,0.17344536602030994,66.0,22.0,2.1606872831543464,4.499332020130692,18.090961567947954,11.86771423386516,312.56628328161,1851.3966471855424,0.8932788495119819,0.9931364149851158
84,312,-5.502426440392858,5.502426440392858,5.482879403529971,True,1.523575896210518,0.39639983881697805,0.8268937033033881,0.0817107421248299,66.0,22.0,2.1518960651337404,4.47433665336221,17.39724807828871,12.957057104559887,303.3869683776035,2006.3018589065687,0.9725357850428913,0.9880976638808232
85,373,-5.5023983270218455,5.5023983270218455,5.482634627539955,True,1.5179253962015784,0.3993414522561659,0.8385678182133574,0.14165106259546165,67.0,22.0,2.1471535825215295,4.452788584356516,19.271681642568083,11.749494463661158,305.3336398149259,2072.551376334098,0.935396891729735,0.9722796727700032
86,380,-5.500700944522727,5.500700944522727,5.482561061101894,True,1.5148388505446413,0.3943577658074332,0.8237403445638661,0.17519403059513214,72.0,22.0,2.163709485751465,4.473473614010859,17.57372509562303,10.647263124542311,339.97705985501995,1686.363974862686,0.9271001634382484,0.9978187340899589
87,51,-5.502181179560221,5.502181179560221,5.482548254824142,True,1.5179512894333094,0.39934805720396965,0.7972748130779033,0.16666439537767674,69.0,21.0,2.176472794611407,4.499034009926417,19.53608243749934,12.806186826480257,279.47195035913876,2024.241068655411,0.9114785003624337,0.988963642354642
88,465,-5.499431555153864,5.499431555153864,5.482359518426944,True,1.5195641810953067,0.3963731648706279,0.8016397134891902,0.1332863091294322,73.0,22.0,2.1677211001054477,4.4455800161310535,17.806256337511964,11.46081274841051,322.48357119444404,1951.7465682400184,0.9041791615323322,0.9888241988797887
89,262,-5.48997461281326,5.48997461281326,5.482234683929387,True,1.5192822335806535,0.39666205434329876,0.7469474192385874,0.17095102962483788,69.0,22.0,2.1991957977002574,4.309716694878805,17.844035948982583,12.74484804893562,301.7163946474484,1732.268919400799,0.8738879793144718,0.9818922659275928
90,500,-5.500231987668878,5.500231987668878,5.482197974512012,True,1.5164511790426773,0.39217138971320953,0.8364012171240837,0.23060901631413233,67.0,21.0,2.213537082949022,4.411673565753857,17.84321633201267,11.1181174615948,325.0802871196789,1817.8845239341595,0.907465077931944,0.9998069586523655
91,471,-5.497597597900576,5.497597597900576,5.48183378859933,True,1.5171521357794675,0.39328343976897273,0.8158258683943903,0.18435992586941982,72.0,21.0,2.1587737093221717,4.447137893599307,19.244191233175947,11.541611157204844,305.2931933651668,2060.4540368223684,0.9539307612772565,0.9764160502753976
92,140,-5.499792555135027,5.499792555135027,5.481787460266196,True,1.5183034155568251,0.3975858947797761,0.8449264245463955,0.21807652855810503,71.0,21.0,2.1554600044108794,4.473228073803686,18.741363450924947,11.254988883764634,316.7995553555043,1835.6471915126958,0.9439050150666541,0.987598478694377
93,344,-5.498778318825581,5.498778318825581,5.481779970087981,True,1.5223485534807244,0.3939397524209996,0.8030278464949947,0.19469790534532128,68.0,21.0,2.203854013594536,4.43084822862018,16.83060248406683,11.972656667321289,330.0765869235425,1694.3416894416703,0.8844595142664267,0.9918503837442555
94,213,-5.498626249022381,5.498626249022381,5.481615819415572,True,1.512130145291352,0.3942241733104008,0.7853276459703039,0.23767411823863654,66.0,22.0,2.1360537771625427,4.4531855460973935,18.87470171032004,10.561070466872106,331.8289239668301,1548.5877559280852,0.9587406745879963,0.9819888744971037
95,362,-5.498064692289506,5.498064692289506,5.481610508136436,True,1.5216222100150054,0.3948572958855556,0.8165573296616733,0.12030041880941861,71.0,21.0,2.15573210106444,4.481410717449311,18.51829021777117,11.115735261685627,330.11254499536466,1911.8235983422965,0.9339380901362269,0.9588122591372159
96,82,-5.498947171753478,5.498947171753478,5.481578042636343,True,1.515761205216665,0.39829520783253947,0.8043597894084688,0.27091524813589085,72.0,20.0,2.176110161800569,4.457256270879723,17.36724065227678,10.923108167855869,342.33081289082696,1609.1915423501978,0.9267895128076096,0.9806714561922358
