generation,island,estimated_completed_candidates,elapsed_seconds,estimated_candidates_per_second,eta_seconds,convergence,best_objective,best_score,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
1,0,1024,10.960044541978277,93.43027722907128,602.8024498088052,0.0,nan,nan,1.2783401238121093,0.36773201085627083,0.5643935965374112,0.18457697765901682,0.0,0.4942805337686091,8.878440182906637,1.3579654035335764,2.560947361867875,15.170049266889691,7.966246569478978,394.15269028395414,2566.779909655452,0.8783705248497427,0.9424501257017255,8.0
2,0,1536,14.760200207994785,104.06362910768877,536.2872742238105,0.0,nan,nan,1.2783401238121093,0.36773201085627083,0.5643935965374112,0.18457697765901682,0.0,0.4942805337686091,8.878440182906637,1.3579654035335764,2.560947361867875,15.170049266889691,7.966246569478978,394.15269028395414,2566.779909655452,0.8783705248497427,0.9424501257017255,8.0
3,0,2048,17.787296624970622,115.13835087929684,480.2570088742068,0.0,nan,nan,1.2783401238121093,0.36773201085627083,0.5643935965374112,0.18457697765901682,0.0,0.4942805337686091,8.878440182906637,1.3579654035335764,2.560947361867875,15.170049266889691,7.966246569478978,394.15269028395414,2566.779909655452,0.8783705248497427,0.9424501257017255,8.0
4,0,2560,21.18454737495631,120.84279898405333,453.349313824065,0.0,nan,nan,1.2783401238121093,0.36773201085627083,0.5643935965374112,0.18457697765901682,0.0,0.4942805337686091,8.878440182906637,1.3579654035335764,2.560947361867875,15.170049266889691,7.966246569478978,394.15269028395414,2566.779909655452,0.8783705248497427,0.9424501257017255,8.0
5,0,3072,25.3143793749623,121.35395280669705,447.22070229100063,0.0,nan,nan,1.3069029512788788,0.399278116186921,0.5918388172224669,0.1740501456429037,0.0,0.3146565900442787,9.120128658927378,2.8878336426103193,2.8863115026012016,16.629557114243212,10.0219533568259,394.9800877831876,2961.9115793439523,0.8840412630386854,0.9193327930143913,6.0
6,0,3584,30.20420108299004,118.65899018989066,453.0630162448506,0.0,nan,nan,1.6033109850921874,0.3668156720459438,0.7616999576804617,0.16213103906106333,0.0,0.38504405731683433,10.549849429778588,3.1741543231461584,2.6289371680019764,17.654205809995947,10.84504968209054,374.3614730305438,1648.4570689499378,0.9499482656940131,0.8457542158721756,6.0
7,0,4096,39.02440791699337,104.95995246647617,507.3173029209138,0.0,nan,nan,1.6033109850921874,0.3668156720459438,0.7616999576804617,0.16213103906106333,0.0,0.38504405731683433,10.549849429778588,3.1741543231461584,2.6289371680019764,17.654205809995947,10.84504968209054,374.3614730305438,1648.4570689499378,0.9499482656940131,0.8457542158721756,6.0
8,0,4608,50.00066841696389,92.15876799032208,572.2298718830313,0.0,nan,nan,1.6033109850921874,0.3668156720459438,0.7616999576804617,0.16213103906106333,0.0,0.38504405731683433,10.549849429778588,3.1741543231461584,2.6289371680019764,17.654205809995947,10.84504968209054,374.3614730305438,1648.4570689499378,0.9499482656940131,0.8457542158721756,6.0
9,0,5120,58.915754166955594,86.9037504890616,600.9406925029471,0.0,nan,nan,1.7411879817871356,0.34104954414069655,0.8904923551831185,0.1504350797835063,0.0,0.4455250792075227,11.142283996740938,4.550904532648465,1.6094321739298783,16.88361084192095,8.855344160538905,486.3096290507351,1641.2781577113851,0.8968979373213389,0.7358847639730695,6.0
10,0,5632,64.85043858294375,86.84598166281741,595.4449360797563,0.0,nan,nan,1.7411879817871356,0.34104954414069655,0.8904923551831185,0.1504350797835063,0.0,0.4455250792075227,11.142283996740938,4.550904532648465,1.6094321739298783,16.88361084192095,8.855344160538905,486.3096290507351,1641.2781577113851,0.8968979373213389,0.7358847639730695,6.0
11,1,6144,88.14242341695353,69.7053673114489,734.5201951412794,0.0,nan,nan,1.4754836290061835,0.30302337497472764,0.614626662991941,0.19166714104114,0.0,0.35811144489794966,5.812719003578347,3.4102923257214925,2.1046970076858997,20.839654416777194,10.764851057895951,471.0099273482445,1767.8922027158312,0.8749892131035046,0.6699734454875288,6.0
12,1,6656,92.9690984999761,71.5936812058225,707.9954424228949,0.0,nan,nan,1.7135605867924903,0.29571049716954406,0.6470256790701769,0.14660760979524373,0.0,0.4010731408274886,5.879377677669515,3.7094353932921234,3.1680528565699415,20.11663653422147,8.471773903644998,427.5766515173018,1789.5690519362688,0.828478071457903,0.8963278947651399,6.0
13,1,7168,97.47755845799111,73.53487421506478,682.3429092059378,0.0,nan,nan,1.4799362885273866,0.3108599145814018,0.7573044352233411,0.14278927881694667,0.0,0.5501165721764664,9.740883180836299,2.6050425352059303,3.815288228200471,18.560200719735413,9.86492700668914,420.97882627477026,1184.5705146446585,0.9671667343936861,0.7957542160388149,6.0
