score,objective,generation,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle,battery_cell_count
7.065087527663444,-7.065087527663444,89,1.6296821042794403,0.3942701861991808,0.5740011927860351,0.24706920569953605,0.0,0.4783517931691367,14.002068955016579,12.377293686396023,2.795619999534133,21.376684595914107,15.356158169158812,333.0515026206522,2054.145973354994,0.6734839466335467,0.5511583422419363,8.0
7.062762879036149,-7.062762879036149,66,1.7694121950668418,0.288474498418562,0.6999523560910383,0.22359619360752053,0.0,0.45898963439000734,14.765262071586035,12.969388312027206,1.8989804009997315,14.60612509497576,6.366430047038833,440.26555639283333,1979.112154879026,0.9435535519922824,0.86791743740023,8.0
7.061645651099706,-7.061645651099706,53,1.7003334339499092,0.34076241254806516,0.8469601398333908,0.20048859857509707,0.0,0.5577966191387028,14.903528333075526,11.472369522811022,3.0727785508133127,18.39888320527459,11.946716820901392,485.398441381801,2513.8687382375933,0.8338562271034449,0.5968319285251136,6.0
7.061645651099706,-7.061645651099706,95,1.7003334339499092,0.34076241254806516,0.8469601398333908,0.20048859857509707,0.0,0.5577966191387028,14.903528333075524,11.472369522811022,3.0727785508133127,18.39888320527459,11.946716820901392,485.398441381801,2513.8687382375933,0.8338562271034449,0.5968319285251136,6.0
7.051049992898308,-7.051049992898308,99,1.7878526032109396,0.35480035477154603,0.8201784072886387,0.1864795959106656,0.0,0.561614148317789,14.5014203786689,10.853954105249201,2.8194493792966417,17.915078869509294,10.331048325969793,382.0417007822772,2288.9536021817225,0.9165376466159944,0.9100894927651335,6.0
6.987024342938064,-6.987024342938064,99,1.6038104594496263,0.36702746950880943,0.8117994155345247,0.1523311703936929,0.0,0.5648815676905429,13.834924874810657,11.09271197023972,4.249188978521066,21.8359828423823,13.236485820163265,467.14686595872377,2933.707061757656,0.8567150645698778,0.6401494350823105,6.0
6.956348708976639,-6.956348708976639,94,1.7966331620308282,0.34179146639107505,0.545606431750143,0.24986384479472204,0.0,0.5819175491680666,14.143713460228106,11.53814794741115,3.0674193414955484,18.124318163133086,13.784115130732417,444.26309542192837,1446.0366790932171,0.7541590147040137,0.6334827118706597,6.0
6.9428133323214,-6.9428133323214,76,1.820684840619309,0.2818987358821654,0.4843497281077251,0.20097439758842736,0.0,0.4449186639603882,14.652653944067273,7.550016237306977,3.309518890927916,18.15698519107275,7.321683366745728,476.794881344957,1597.1003203786795,0.8234046634250136,0.6884666197756304,8.0
6.9185225797934375,-6.9185225797934375,79,1.716399976952198,0.30411555554441955,0.4236504763661632,0.1881460790184223,0.0,0.429383582363951,15.172125428947378,7.025847443485829,3.0559990686044594,16.202058490890124,6.735502083710113,466.90078148510577,1325.1509427299898,0.9608116921729511,0.7085750638293118,8.0
6.905179369192486,-6.905179369192486,63,1.591853645136126,0.2945033585768521,0.7656918258432793,0.18315736205460645,0.0,0.5125907751172265,15.506428079827073,9.624231849548655,2.2511805915518055,12.401688644306947,7.963351877992203,419.5259364321257,2049.4999782163673,0.8972542593680014,0.8862225923846927,8.0
6.862095781782534,-6.862095781782534,92,1.6016811527645938,0.3971619099795928,0.5791657267437244,0.2636053048041882,0.0,0.5926154772406078,14.045789731798845,10.46704277906949,2.543101921201223,20.12107402463385,13.707519926607919,308.4823326286329,2758.461051111834,0.698380831253019,0.6304946638393103,8.0
6.854926702619938,-6.854926702619938,63,1.808043757970844,0.30977784352060844,0.6771844206911178,0.20655391985555951,0.0,0.48408597737006304,15.77685064669624,5.126378737763378,2.4701124885457717,14.939704897707847,8.735170164520245,424.2744571599353,2275.5013274619896,0.8803230912175435,0.6622825478618908,8.0
6.8026710159638535,-6.8026710159638535,64,1.7990417393306972,0.37964707546928744,0.5581212183010061,0.10262916234944645,0.0,0.6077236943715436,14.78731849499265,9.372098462592373,2.019251991734647,12.063072454613849,6.231330372750475,457.9626143405332,2379.85690454288,0.9008512947962164,0.7919642062452407,8.0
6.7984292856892425,-6.7984292856892425,66,1.734379651518676,0.29162590800457494,0.40147217822869974,0.13889524445935433,0.0,0.4927632915200211,13.344684967797114,8.481749816129584,2.3657056616343253,11.282470036172889,8.90463663450105,419.52406015087547,2648.2521511696614,0.9677972085397542,0.8407939013989713,8.0
6.766465147082336,-6.766465147082336,70,1.570446546100373,0.2797005778158073,0.8675171719141431,0.13063301415735495,0.0,0.4605954026553011,14.823949203892973,5.651197184149053,3.868725480404646,18.38241916707788,13.63201346607314,376.74437748242,2964.6949134767056,0.9971748541750729,0.7562462077026179,6.0
6.728339277613877,-6.728339277613877,97,1.687011136844985,0.27901339243883666,0.8808939841972303,0.09911286355217318,0.0,0.5560093652847965,15.086806594081102,4.568131291896838,3.133426380005589,20.48377106373431,14.815772856482793,374.5538263637545,2075.4687276821724,0.817616228523598,0.668804728640978,6.0
6.714406520968732,-6.714406520968732,81,1.7484768823392416,0.2681155758456889,0.6372933433746223,0.15643293204194164,0.0,0.5807375244420923,13.806424574339937,8.970835821648055,4.128878920562734,16.591891596125947,8.985242271654363,396.3020875646342,2665.3035589901924,0.9792086885014156,0.9682115259984764,6.0
6.699224726553384,-6.699224726553384,27,1.6376350984667982,0.2821313549019832,0.5182755106809646,0.1625539569922741,0.0,0.5119800053898238,14.808852863386464,7.729420538847578,3.1659410700117223,20.620518680661917,8.850483090041674,398.02822528733594,1988.3178667884051,0.6991957359882812,0.6954926486094495,8.0
6.699224726553384,-6.699224726553384,75,1.6376350984667982,0.2821313549019832,0.5182755106809646,0.1625539569922741,0.0,0.5119800053898238,14.808852863386463,7.729420538847578,3.1659410700117223,20.620518680661917,8.850483090041674,398.02822528733594,1988.3178667884051,0.6991957359882812,0.6954926486094495,8.0
6.685091778595682,-6.685091778595682,88,1.6658794339285155,0.2827257656499283,0.766186501609886,0.18215810669464372,0.0,0.47891413430456387,13.227126025420702,7.599048089468512,3.0461054469054005,19.70035085278828,8.643435206742618,377.74753310816834,2957.5873892754316,0.9489406426437199,0.7200227045779215,8.0
6.6776436109361335,-6.6776436109361335,99,1.7098736004776371,0.344076562880809,0.8591322857956472,0.24728306387465285,0.0,0.5785418940460427,12.973215153387782,6.476675837538322,3.135165013573711,21.532326689164382,15.838369431042299,386.78710982728006,2860.3295094743335,0.8747098329530321,0.6390782105710735,6.0
6.65139556838667,-6.65139556838667,62,1.6517910279763508,0.3523427922343717,0.889242447806647,0.19361666170852188,0.0,0.509840621604978,14.261872157163875,6.22078284151788,1.8178783395840115,13.082332786258442,7.126883446979764,446.67571080298063,2532.1636439982676,0.9858013501870581,0.8882297394592592,8.0
6.642109811200513,-6.642109811200513,61,1.79499999856304,0.36137587935606685,0.7814613147581414,0.1985076803493781,0.0,0.46088377024819627,13.605021583637129,6.427536034516398,2.2182936752393054,13.439242110036712,6.595477997772854,451.71873492425027,2787.4324517701502,0.8811432149657978,0.7640728728817525,8.0
6.63178457921956,-6.63178457921956,78,1.3198673283585032,0.28332227208573685,0.5030898985920877,0.13761790401310878,0.0,0.36569956506437307,12.773085869739255,8.061740379067412,3.645263422988771,16.836622343575016,11.935562612852365,419.2141281440854,1932.8906892135938,0.9173930367840532,0.874276377260685,6.0
6.625622734212607,-6.625622734212607,64,1.5658225545810893,0.3659230210632086,0.7998037185519935,0.12807617796584964,0.0,0.5754483177621628,14.01936096667826,8.847422588411114,2.0586943394261423,11.253274942625708,6.730013244134233,451.008460078184,2990.1834819465876,0.9976575910113752,0.8361551379784942,8.0
