epoch,island,score,objective,duplicate,restarts,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
1,0,-inf,inf,False,0,1.1967121250531483,0.28374664029994096,0.6392326744073128,0.2367849611448547,5.0,0.4725208749453409,0.10101644524602062,17.793787235100115,0.8334443688799382,3.0503862325947493,10.00189823564142,4.0,459.50035182759166,2003.5868264387684,0.7010627685759483,0.6536329899043223
1,1,-inf,inf,False,0,1.0722817799081787,0.25378544367512396,0.815091454423964,0.10527203755453231,4.0,0.23690011379510936,0.11257032568761924,1.527989918531496,1.0501249455602775,1.9471480851331595,10.00386990413465,4.0,293.3034644462168,2743.4237798778713,0.8704936159774661,0.7417305619695136
1,2,-inf,inf,False,0,1.146105904289085,0.1852256938785965,0.8137556270998914,0.2946886403486252,2.0,0.5627460525967256,0.14703075940350832,13.773862826546083,0.19854281362859894,2.562207166723262,10.001016973085445,4.0,387.6581000164151,2420.3190332189142,0.9141167184585147,0.7073204074149559
1,3,-inf,inf,False,0,1.7906377680490158,0.21768104084001,0.8841686524768086,0.17580615268024863,8.0,0.5527782611969688,0.05234567281155747,8.674908813944157,1.7394419012763365,2.855923345765552,10.002721815219775,4.0,329.4208778777515,1117.161357017917,0.7687800632588138,0.9284604484139446
1,4,-inf,inf,False,0,1.169519000127793,0.1668621478780477,0.7817442000415674,0.2721486143397069,5.0,0.541935059198249,0.08904024869747028,7.962593315356408,6.390747865847501,2.512815714499094,10.001134905849598,4.0,498.1252487049307,1240.1541086808197,0.9194318353243908,0.5675973623576193
1,5,-inf,inf,False,0,1.0667148554649204,0.14588706038892268,0.8043770834306293,0.10990760182961822,6.0,0.37454539584040525,0.15069502431940524,41.45330906096333,20.33422516828258,1.0293987026363827,10.015402026474476,4.0,466.1970490589738,2904.8840680736225,0.671337633206403,0.985460287425667
2,0,-inf,inf,False,0,1.3348776377558709,0.22443953383316706,0.6326645745957509,0.12511960829614205,9.0,0.33761213365751847,0.06308347002060206,6.688186515548928,2.461185907601056,2.256525777669509,10.000086087334953,4.0,495.43264597910286,2607.1835712735146,0.6704983991370698,0.8145667890271722
2,1,-inf,inf,False,0,1.4673659018781662,0.30954114382993697,0.8402075576149861,0.12676722926675765,0.0,0.5131961621837331,0.1478058853028552,15.366318520585839,2.289866537696909,2.6627133062777406,10.000367100981933,4.0,560.071144669251,1510.681452565987,0.9279999146773152,0.9153209195330938
2,2,-inf,inf,False,0,1.180674313079372,0.2035108622456427,0.4783750419803409,0.13778452450056428,6.0,0.2909350224159923,0.13170030734156835,12.456067702465742,0.6186009490599531,2.321814736717224,10.000009011718575,4.0,250.45972863499534,1724.2431003343643,0.6864746054208659,0.6512821905960331
2,3,-inf,inf,False,0,1.7906377680490158,0.21768104084001,0.8841686524768086,0.17580615268024863,8.0,0.5527782611969688,0.05234567281155747,8.67490881394415,1.7394419012763365,2.855923345765552,10.002721815219775,4.0,329.4208778777515,1117.161357017917,0.7687800632588138,0.9284604484139446
2,4,-inf,inf,False,0,0.9408897566598493,0.20103796343633568,0.7807924300432205,0.21393981456406758,1.0,0.3954458223924793,0.10465602258652656,10.713804541224881,8.217032811504659,3.3143617652810424,10.000348335813134,4.0,243.52645531575953,1244.6514288717644,0.8854667603830957,0.9160737141336348
2,5,-inf,inf,False,0,1.4065223981385788,0.22085966035820723,0.7860412083037551,0.19216061848904376,5.0,0.5405850839611187,0.14728768834661893,7.784823199229493,1.9372590782626418,2.7406643149042296,10.000027354764146,4.0,235.76736910528214,2174.5062503086774,0.5460110274556883,0.6524230384344927
3,0,-inf,inf,False,0,1.393812221640997,0.22955455459577068,0.47663491263659363,0.19712939221240927,8.0,0.4822585609355484,0.026087015290749638,1.2660929701585744,0.39267311708661623,1.9047828411587284,10.000014933976757,4.0,373.4416071762426,1705.5092696503361,0.840894553976578,0.6021691416993264
3,1,-inf,inf,False,0,1.4673659018781662,0.30954114382993697,0.8402075576149861,0.12676722926675765,0.0,0.5131961621837331,0.1478058853028552,15.366318520585835,2.289866537696909,2.6627133062777406,10.000367100981933,4.0,560.071144669251,1510.681452565987,0.9279999146773152,0.9153209195330938
3,2,-inf,inf,False,0,0.9391913112031519,0.2152106558399133,0.49164679531953237,0.08350328717616669,9.0,0.1526282673040231,0.1163113336796442,6.046924252765351,0.6186009490599531,2.772040009505415,10.000009011718575,4.0,612.2373061532172,1741.4875970878632,0.7980792115089661,0.53269097188295
3,3,-inf,inf,False,0,1.6777094934577836,0.28393124857562413,0.8710560451027196,0.2309856985394454,7.0,0.3078112567171476,0.13772741117814818,10.092221222721946,3.059599723892198,1.6134623369287067,10.000382383642016,4.0,254.48582778261317,2475.137321056718,0.7099532429006724,0.8790983102737759
3,4,-inf,inf,False,0,1.1114615322812693,0.17862623638842237,0.8687438734851506,0.24441734339443652,3.0,0.4583437110458626,0.11104288784407004,17.59411589372229,2.3204786482701465,1.8420295601043126,10.000135638233136,4.0,449.1061947415597,2585.5483292520753,0.8270098259219906,0.8339076012950061
3,5,-inf,inf,False,0,1.0586232836328655,0.2607842110499675,0.7042384724585493,0.13084547796360033,2.0,0.24469614706774515,0.1512566344150486,10.914179145375677,3.926498274947363,2.042464149277567,10.000027354764146,4.0,293.3162267001681,2515.6171866342806,0.5587030451907078,0.7850629758566039
4,0,-inf,inf,False,0,1.393812221640997,0.22955455459577068,0.47663491263659363,0.19712939221240927,8.0,0.4822585609355484,0.02608701529074963,1.2660929701585744,0.39267311708661623,1.9047828411587284,10.000014933976757,4.0,373.4416071762426,1705.5092696503361,0.840894553976578,0.6021691416993264
4,1,-inf,inf,False,0,1.7832605567596547,0.17242280121527515,0.6069570468038782,0.19147550121462578,2.0,0.5851150048185162,0.14781546756812633,43.1956397634896,3.749924340306329,1.5405257866664175,10.000000786744565,4.0,435.6407238558711,2574.0194499224162,0.8510165226722747,0.9809736064496015
4,2,-inf,inf,False,0,1.6035626300397396,0.24420365289157694,0.49359364460892485,0.14276526556448219,9.0,0.2562479840375412,0.12300783086217158,14.331421652403069,5.5785063064738765,1.4262647305247667,10.000000855175305,4.0,244.38183744533168,1331.4593977929324,0.590188811200536,0.8798142517428044
4,3,-inf,inf,False,0,1.727589732457469,0.31544494078512053,0.7584965090925022,0.2901721682469567,3.0,0.3062083128123709,0.13638729685274437,6.120360825284102,0.2776966826282177,1.1017385821470491,10.000006858754512,4.0,430.85752214053434,2300.8076234180817,0.6035825073752079,0.6436039392428825
4,4,-inf,inf,False,0,0.9263359895999761,0.14975789951674182,0.8412546555510844,0.18534241630621884,9.0,0.27528875632204075,0.13332960952980005,12.210327417900135,1.625306257573321,2.7799996661546946,10.0000102845747,4.0,444.19655901653584,2505.344034067081,0.6907014882909335,0.7663539140840762
4,5,-inf,inf,False,0,1.0586232836328655,0.2607842110499675,0.7042384724585493,0.13084547796360033,2.0,0.24469614706774512,0.1512566344150486,10.91417914537567,3.926498274947363,2.042464149277567,10.000027354764146,4.0,293.3162267001681,2515.6171866342806,0.5587030451907078,0.7850629758566039
5,0,-inf,inf,False,0,1.393812221640997,0.22955455459577068,0.47663491263659363,0.19712939221240927,8.0,0.4822585609355484,0.02608701529074963,1.2660929701585744,0.39267311708661623,1.9047828411587284,10.000014933976757,4.0,373.4416071762426,1705.5092696503361,0.840894553976578,0.6021691416993264
5,1,-inf,inf,False,0,1.7832605567596547,0.17242280121527515,0.6069570468038782,0.19147550121462578,2.0,0.5851150048185162,0.14781546756812633,43.1956397634896,3.749924340306329,1.5405257866664175,10.000000786744565,4.0,435.6407238558711,2574.0194499224162,0.8510165226722747,0.9809736064496015
5,2,-inf,inf,False,0,1.6035626300397396,0.24420365289157694,0.49359364460892485,0.14276526556448219,9.0,0.2562479840375412,0.12300783086217158,14.331421652403069,5.5785063064738765,1.4262647305247667,10.000000855175305,4.0,244.38183744533168,1331.4593977929324,0.590188811200536,0.8798142517428044
5,3,-inf,inf,False,0,1.727589732457469,0.31544494078512053,0.7584965090925022,0.2901721682469567,3.0,0.3062083128123709,0.13638729685274437,6.120360825284102,0.2776966826282177,1.1017385821470491,10.000006858754512,4.0,430.85752214053434,2300.8076234180817,0.6035825073752079,0.6436039392428825
5,4,-inf,inf,False,0,0.9263359895999761,0.14975789951674182,0.8412546555510844,0.18534241630621884,9.0,0.27528875632204075,0.13332960952980005,12.210327417900135,1.625306257573321,2.7799996661546946,10.0000102845747,4.0,444.19655901653584,2505.344034067081,0.6907014882909335,0.7663539140840762
5,5,-inf,inf,False,0,1.0586232836328655,0.2607842110499675,0.7042384724585493,0.13084547796360033,2.0,0.2446961470677451,0.1512566344150486,10.91417914537567,3.926498274947363,2.042464149277567,10.000027354764146,4.0,293.3162267001681,2515.6171866342806,0.5587030451907078,0.7850629758566039
