rank,population_index,optimization_objective,optimization_score,official_score,finite,wing_span,wing_chord,tail_arm,nose_length,extra_shipping_containers,sensor_length_m,sensor_diameter_m,sensor_weight_kg,mission3_sensor_weight_kg,batt_capacity,prop_diameter_in,prop_pitch_in,motor_kv,motor_max_power,cruise_throttle,mission3_cruise_throttle
11,1599,inf,-inf,-28.5,False,1.321606306320782,0.20739047777885788,0.8833373581401203,0.20890377788610145,0.0,0.3069796719268493,0.1057816743926307,20.18444672397308,3.4695198667199136,2.216734351636368,10.02432588646007,4.0,577.0376267607578,1192.723657165649,0.6603851825649183,0.6587304637065334
12,1765,inf,-inf,-28.5,False,0.9950822308891363,0.3529275909902884,0.7947288079580817,0.16029409109115356,0.0,0.48120044336285983,0.10101422845359548,17.87744703108939,0.4896795397476552,2.2981521785272125,10.132358214474777,4.0,299.5427139032985,1416.9123476502932,0.680404395853719,0.7268662618920443
13,2158,inf,-inf,-28.5,False,1.1665877361789432,0.3407576272434577,0.3143902600899593,0.1452678038167367,0.0,0.3055239550779202,0.14805233910899485,17.719581648333325,4.991846095784794,2.4871246937692244,10.00062150016303,4.0,206.38974208307218,2100.1552996496694,0.6726611307933756,0.5588557687585349
14,2622,inf,-inf,-28.5,False,1.1221838067794179,0.28657262342166356,0.6525205132786306,0.157746441367957,0.0,0.2751221846369489,0.14921594045157538,20.376641436362345,9.87672698453347,1.884912178907247,10.001145451622218,4.0,285.9461001292269,2794.875825962188,0.6899900712955946,0.9473892261776834
15,2681,inf,-inf,-28.5,False,1.4192284890642615,0.22945134558196179,0.8147781601529247,0.13907066287494696,0.0,0.19232741346873372,0.1507984746216771,16.81245345960853,0.8334964653652364,2.013897078631355,10.00336105985567,4.0,274.6666890466795,1445.6909807694155,0.5438687238305628,0.8726016541061322
16,2696,inf,-inf,-28.5,False,0.9676082227048501,0.24685022760917436,0.8670187597665565,0.2540625169637326,0.0,0.17735835235097608,0.1474080864572917,18.118566665929396,1.2411852664986895,1.4995976465317797,10.005675132918618,4.0,285.71496481401545,2918.686167928511,0.5647899585487175,0.8675561501645024
17,2723,inf,-inf,-28.5,False,1.7648462759919759,0.21288881310201244,0.8305021700200206,0.18835056392640906,0.0,0.35924595165643136,0.09762810009067004,19.026861275453445,8.646534282542902,2.2116630280108525,10.018866189968437,4.0,261.86900416376955,2927.5908368820897,0.7205926098582027,0.8029689206362155
18,2985,inf,-inf,-28.5,False,0.9350626562002582,0.31686407540831496,0.6944216864564112,0.08302499055478205,0.0,0.19345117720604826,0.14356249479688804,19.15053739426388,11.186691925516932,2.606002705310014,10.034718635158836,4.0,387.4245124540468,2535.18633745252,0.5501393316467763,0.884838622512113
19,3020,inf,-inf,-28.5,False,1.2706474095367957,0.26946088732779716,0.6587458792857844,0.1727399565533564,0.0,0.3130123530525727,0.12038207935018957,18.27730622498847,11.411205000978434,2.561110651373455,10.010513700416777,4.0,367.17002432065993,1158.971314952406,0.6259823265602529,0.6527643450814015
20,3061,inf,-inf,-28.5,False,1.6483967536600646,0.2935218736033388,0.6246844814263889,0.1487042135009201,0.0,0.45338840362605964,0.14458741710729783,16.994480574389943,6.707610393994621,2.1732925952513544,10.073713758971595,4.0,384.27284081225554,1980.335449929807,0.7753968287132426,0.9825554300895014
21,2962,inf,-inf,-28.506285714285713,False,0.9426393402311821,0.2054466286009966,0.8556269049623446,0.15643173865642654,0.0,0.21152609942152717,0.11731049309315161,15.775066537851597,6.237630478254161,1.45287450194584,10.003564158111747,4.0,286.7280697057044,2781.574972755059,0.9865451885112984,0.9845281250753863
22,625,inf,-inf,-28.514857142857142,False,1.8252828104728713,0.24183000101425187,0.5676166351416514,0.21724575797082105,0.0,0.5300076793634827,0.14202423913495968,15.63958313165066,4.093517348284593,1.824626045822921,10.020279810135019,4.0,497.25712220447696,1798.5459159755148,0.7878589596542793,0.9712217141901195
23,2734,inf,-inf,-28.524285714285714,False,1.7868225260358426,0.255976140701729,0.6953384921226907,0.12984187788528845,0.0,0.2407893960328454,0.14979657763804177,15.491562614407862,7.174806826491938,2.327924017143401,10.000875817630096,4.0,476.41404002698243,2840.08180318468,0.7858127539501719,0.619272318440201
24,2069,inf,-inf,-28.542285714285715,False,0.9837154972557575,0.16841344402924058,0.41106942878707275,0.11188208982701627,0.0,0.3915959635086611,0.12400738138612598,15.20314226074543,5.323118555310124,3.150665945555873,10.032382700955155,4.0,425.14885400172267,1841.142614176822,0.5767831388037529,0.9060837779468285
25,2240,inf,-inf,-28.544,False,1.1706047874209535,0.24967753905722428,0.7652887633713223,0.26502507331762776,0.0,0.41279523125039624,0.13444674261427117,15.176326961838832,0.9632869392305423,1.903952957526397,10.006414803395792,4.0,460.27199443582856,2192.4307946316726,0.8360856347923433,0.8209808911759721
26,2982,inf,-inf,-28.557714285714287,False,1.0591316679057252,0.30934716824118375,0.8842345139746033,0.09044227287269643,0.0,0.26942486585714875,0.14267103735075792,14.961066674872644,10.130794418370414,2.4993879764328018,10.0055966592497,4.0,647.2036709354729,2604.4616752925654,0.5997356769326029,0.9887164680247811
27,683,inf,-inf,-28.568285714285715,False,1.6933012899984161,0.21078318631567217,0.4068505666324334,0.2671266790412713,0.0,0.4163197309130589,0.12745697632509786,14.793441841513435,4.229855577808557,1.5637988578934927,10.010975598448365,4.0,331.6694661884472,1734.111561378716,0.7421039363478402,0.8627387673560141
28,590,inf,-inf,-28.6,False,1.814187298649264,0.14064474225591075,0.4515961601581194,0.20408367608509487,0.0,0.4692362419904949,0.11910378466108235,14.287366734540647,7.974698540351774,1.125804287857837,10.0042660652785,4.0,254.15309536281205,1472.5747661711725,0.7848118794793407,0.6752582133184392
29,2919,inf,-inf,-28.604285714285716,False,1.1811049798140925,0.2038175096123107,0.6530449616942464,0.12321087748418527,0.0,0.2820135008051991,0.1381234585127793,14.221503326114405,6.847617524777377,1.0494749793644211,10.003892058672857,4.0,253.92485685002893,2199.772757970978,0.50327765279461,0.9178491030234222
30,2128,inf,-inf,-28.607714285714287,False,1.2745577187611445,0.323969366212858,0.695022722564623,0.20910234950093376,0.0,0.5799295734845756,0.1468187909075438,14.16421697194993,5.305267289732811,1.5728857003296444,10.001868031628852,4.0,378.87434955176167,2654.6961190636057,0.9496558819719307,0.7927293511193596
31,2283,inf,-inf,-28.612000000000002,False,0.9144106247656588,0.35295123026719705,0.8868120072278011,0.2435699009211274,0.0,0.3274943901448854,0.12692928007589394,14.096763483903366,2.0082068757895684,3.2750276726175738,10.00564454552977,4.0,331.42040444453437,2069.196352387094,0.6107845493718645,0.7672636680173239
32,2748,inf,-inf,-28.625714285714285,False,1.3944810385881798,0.3871484363802798,0.6494827196804084,0.1945742105376758,0.0,0.15387600239651297,0.14589601629654786,13.880171712851684,5.531509058289124,1.1597496487967518,10.000174881383263,4.0,576.136111376099,2997.602404443066,0.8115405574000378,0.6966770821674966
33,2782,inf,-inf,-28.658285714285714,False,0.9384298740778626,0.3397382636326177,0.7318917727298615,0.24729404462941335,0.0,0.3344669946399317,0.1197574531630568,13.363955539578107,6.756629021946509,2.9308512547647374,10.008805521039616,4.0,598.3751534974497,2237.3124570385003,0.5639144164128398,0.6880262423214691
34,607,inf,-inf,-28.659142857142857,False,1.7231880090366882,0.24455031915634842,0.6865593987524264,0.25180701907286474,0.0,0.5721216582996943,0.09242191143435877,13.348388185426568,2.2776338700368584,1.669482028309253,10.002187466869103,4.0,303.96622745407996,1400.0039391263163,0.7674045246639822,0.9675758538886245
35,3033,inf,-inf,-28.659142857142857,False,1.0545142681809836,0.22989120775314778,0.6302929223035575,0.13880253046263985,0.0,0.3385927717174623,0.11404492927884899,13.350647139642774,5.662169395829629,2.0773956741152895,10.047461627716348,4.0,281.80519190346286,1427.245922860617,0.7807525116416714,0.786599006804942
36,1136,inf,-inf,-28.66342857142857,False,1.7130224524008328,0.19165938391776557,0.3868061308019199,0.1717953306937944,0.0,0.4703808719835458,0.1090155169066706,13.281055268035963,6.107138891184391,1.9099657218034547,10.002976259828571,4.0,388.8021867555554,1708.1020877502178,0.536954641149648,0.8957180186480269
37,162,inf,-inf,-28.682285714285715,False,1.6175355625149415,0.21648054417635954,0.4579030739364137,0.12130969177499967,0.0,0.35071566918483804,0.07829117433742872,12.980068214896523,5.208214597997468,1.4236375848222644,10.04735831978055,4.0,495.3920735662316,1154.8895264093749,0.8268891096922217,0.5191722600387709
38,2114,inf,-inf,-28.724,False,1.6621348441605766,0.3601533233119446,0.6743556231994804,0.21484326549334265,0.0,0.5873830986418686,0.059229785250608444,12.319602300580222,2.757721232457399,1.4084059044509447,10.001493707975953,4.0,281.35608194706685,2061.586257179149,0.7764709815416403,0.9908368838149989
39,2894,inf,-inf,-28.73257142857143,False,1.0268055281419235,0.2085837593849664,0.6422598171594898,0.12569373741209766,0.0,0.2826869168609383,0.12120470155107622,12.185202632232073,7.31274793775637,2.829609453994016,10.009468864797348,4.0,490.3459941436704,2557.7226726979284,0.6088983479666551,0.6464104805614626
40,2612,inf,-inf,-28.78457142857143,False,1.1304076816871986,0.1910766146581216,0.6140281648329211,0.12947854618825866,0.0,0.2834109864977273,0.1413538084598746,11.359212988564444,4.082144076802805,1.5765729819090715,10.009560175827037,4.0,376.13992937078126,2863.706877243185,0.6373918706243525,0.8587904807509368
41,2317,inf,-inf,-28.784857142857142,False,1.0584458930783205,0.23802519227419155,0.826953038767011,0.2499338259402158,0.0,0.2002492037790051,0.13253865304053453,11.355562767268218,2.2006158422767896,3.049391215533949,10.007106094363667,4.0,453.5511211360779,2343.961487548261,0.5467635139095833,0.712588024116051
42,1539,inf,-inf,-28.795714285714286,False,1.2814070599665173,0.3723323416103086,0.5176305141768003,0.2663223383981027,0.0,0.40753691279692733,0.07123540410242166,11.18074556678026,1.3499346978719728,1.9588141471593465,10.006411550296093,4.0,481.17308425166664,2518.223501180472,0.6421431065155889,0.9451151514962234
43,2777,inf,-inf,-28.796285714285716,False,0.9264356514040075,0.13860100523474822,0.48475878808693,0.1399702237469476,0.0,0.17488833364161788,0.11999483323953031,11.17001257790654,7.345471315414379,1.5507134394408626,10.001575910298252,4.0,409.84035400914456,1964.6347091785879,0.5411722281710184,0.5146946795906588
44,1691,inf,-inf,-28.819142857142857,False,1.299618112566901,0.2716832863173311,0.7696754630260714,0.28478348203508236,0.0,0.41146948119821897,0.07658333774518018,10.810054341099558,2.875808954759762,1.2898091140434333,11.109410010158598,4.0,265.45821010690736,1416.0772166960242,0.5555288807868727,0.7884529373579537
45,1669,inf,-inf,-28.827714285714286,False,1.2626764026733224,0.3102312280837802,0.6079345176820277,0.21644961851630004,0.0,0.38016459438398315,0.14343071806898727,10.673072643741094,1.2391705788469451,1.6342257431379648,10.00946662496048,4.0,476.1251306471753,2084.2731123073368,0.8146810249017331,0.9708118579858795
46,1629,inf,-inf,-28.828285714285713,False,1.438426362227602,0.3862100799215171,0.5608161212639409,0.2760183154483403,0.0,0.32582654217161333,0.0775930138881572,10.661909595145254,2.2298197520173346,1.3241143874839314,10.011744025746182,4.0,472.5887813279072,2005.7818522618882,0.8368887282897515,0.6981600571176508
47,2690,inf,-inf,-28.837714285714284,False,1.0022428076455925,0.24768958935564772,0.7046118086687176,0.15181382431907067,1.0,0.25532501905091,0.13401444729228215,10.514739300149557,3.0678491799972605,1.4737098978323502,10.000337648249637,4.0,262.7390082116392,2827.3775334987095,0.6817531043510856,0.7498423775411809
48,723,inf,-inf,-28.838571428571427,False,1.1659524525861398,0.14161096506617377,0.6928634972973997,0.2749904249861266,0.0,0.4980255261553243,0.0907814835526844,10.499286109384201,4.321676970958862,1.555659427230992,10.000650325679414,4.0,235.1237109849479,1676.0123408622921,0.8210383785482028,0.9495770569403057
49,2443,inf,-inf,-28.84657142857143,False,0.9433612424204059,0.22082941057730512,0.3253862290026368,0.1730004313388903,0.0,0.32911337451501893,0.1243248358685129,10.375557632334207,3.470649294247373,2.895135940229531,10.000381721084594,4.0,310.71552935312957,2247.505114232642,0.9321198988903271,0.7853050021271291
50,2924,inf,-inf,-28.846857142857143,False,0.9660788992243187,0.20695378560306266,0.5839173961314976,0.0895420114140326,1.0,0.16798495437117755,0.14911568772504039,10.368598896435543,7.754097608789763,2.8833509692305825,10.006162227204655,4.0,304.1133490565633,2412.534595221176,0.8317650886112287,0.7999039411531201
51,2191,inf,-inf,-28.848857142857142,False,0.9885254969065249,0.37435728831657683,0.8566114104271849,0.24490060734344515,1.0,0.26244294609513485,0.12850237952336563,10.335977216524583,2.088128428699264,2.7938417520996497,10.001835707102483,4.0,509.50099465422477,1510.1028167813365,0.5836542910964369,0.8335141563747381
52,1782,inf,-inf,-28.85142857142857,False,1.6631393844665456,0.2990198344042423,0.6782141106691839,0.24684763118382302,1.0,0.29182228638387603,0.10969305600957792,10.298268258346845,5.983836369500132,1.7637734934230096,10.01431528707944,4.0,412.18770861008414,2085.991276583289,0.5865681505887477,0.5167471531346621
53,2495,inf,-inf,-28.85142857142857,False,1.0550851604401619,0.3621632400029685,0.6422509601856292,0.29268116765898466,0.0,0.3373010832659721,0.1251477046770767,10.295478181916188,2.3160553825510775,3.3749430136713414,10.010088859964934,4.0,296.4393592291967,1381.8477946388414,0.7264978881671297,0.6811035880203427
54,1955,inf,-inf,-28.85257142857143,False,1.583069571128109,0.3249390038742741,0.8532325297517371,0.17337499625120786,1.0,0.258815729247086,0.13841662311271627,10.279793237952354,1.749424395170422,1.7253384341627198,10.015812868107385,4.0,329.293503732119,1988.8003648236445,0.997025481503577,0.6219246601754688
55,2226,inf,-inf,-28.857714285714287,False,1.0710570134503383,0.3787470635023598,0.892419394174772,0.15881473156163337,1.0,0.459194760558016,0.10871219235938216,10.195914397805389,0.9137656332345898,2.523876739637647,10.000181651482926,4.0,270.1935974511373,1858.2640943744616,0.7174168916373285,0.840238946931813
56,2998,inf,-inf,-28.857714285714287,False,0.9182830693368793,0.23256436771979921,0.6174812568960147,0.1295074578684396,1.0,0.21715073555968603,0.13612616085406326,10.197665898287468,2.5336042121864466,1.2009479154099623,10.004124299442125,4.0,356.5605935845097,2841.356297999412,0.5323636162396405,0.9001327718656541
57,1769,inf,-inf,-28.85857142857143,False,1.0657079301664283,0.3681443628378578,0.7935174522395761,0.19622571892296461,1.0,0.2416606347087166,0.1197870014932635,10.185028043857805,4.586448111278109,2.3193217215804705,10.01591172720785,4.0,540.1493371746913,2130.926829033837,0.5617780774027321,0.5770434758109664
58,2680,inf,-inf,-28.860857142857142,False,1.08141784243733,0.1788071030323529,0.62080950858298,0.2947795318152161,1.0,0.4042778517045609,0.1419442300305672,10.145114927133207,5.567606964100662,1.0789009505257492,10.00670386418725,4.0,455.2214445326322,2113.714166092319,0.5140722307886096,0.7418015499667594
59,2555,inf,-inf,-28.864,False,1.183828985479693,0.19257316805727007,0.38889031651768435,0.2389296594676423,0.0,0.3036419626377335,0.11015819325140173,10.098701045989252,8.046300363333287,1.7807934809051817,10.01704014022876,4.0,403.8797231288932,1943.592537050009,0.7029685171321012,0.8244820254907315
60,2673,inf,-inf,-28.864857142857144,False,1.8249110306712153,0.24654443189500416,0.32906331581237536,0.14015356485696934,1.0,0.15846287311117901,0.12174289828447007,10.084133928008399,1.4443273459975075,1.4030698652619864,10.042710360686701,4.0,356.14313220113877,2198.0304826805523,0.7877846464908235,0.7012889727082028
61,880,inf,-inf,-28.866,False,1.523958959429313,0.18843742184892143,0.4861814103127461,0.189179203335465,0.0,0.5859593599268134,0.1396958466425578,10.064126454753982,4.2444527750861525,1.2505926227165793,10.002067535149646,4.0,577.2189768726706,2019.166618589432,0.7464193467521616,0.7987893285982085
62,899,inf,-inf,-28.867714285714285,False,1.286159315218916,0.28711095702532063,0.8922150326012965,0.08939162799976372,1.0,0.5803627572067492,0.10517967017734998,10.037791223144318,5.223774587429979,2.1457444222773514,10.0023576339217,4.0,474.2577149637521,2292.8448411390036,0.9411425928511408,0.7198141404156558
63,906,inf,-inf,-28.87257142857143,False,1.7302413896035616,0.12304234280106507,0.8306773700440675,0.2990462338079936,1.0,0.2749653954940294,0.14993246605434146,9.961017558044759,6.706368461241908,2.174110460829066,10.010105022085977,4.0,311.6777218499791,1185.6096042799286,0.8450163336492599,0.9246858218472276
64,2427,inf,-inf,-28.872857142857143,False,1.0780771507664229,0.344825188352825,0.6685919198145962,0.08669164939176564,1.0,0.21527928264994917,0.11844423114167468,9.957899182570806,1.8629387012429675,2.390258370338756,10.002547485016379,4.0,417.81340755177206,1968.702990385527,0.5100285129069513,0.9358169624034478
65,2921,inf,-inf,-28.879142857142856,False,1.7587817970928732,0.2725321518907047,0.8123271557929954,0.21210638806963167,1.0,0.22860286826747453,0.11991904246747581,9.858528404857466,5.610406408470695,2.156819938615832,10.002105798139475,4.0,539.1031664319378,2719.8681287764252,0.6359426526075804,0.7197404289064951
66,3056,inf,-inf,-28.88457142857143,False,1.4385264376031608,0.2785398221791318,0.6518312822628094,0.16771529436618618,1.0,0.2820472917758043,0.13978509746657186,9.769968660693706,3.3517221832767987,1.4693554614097732,10.043391057997342,4.0,533.9344378382518,2325.64007851059,0.7216758643478998,0.793927575387477
67,555,inf,-inf,-28.884857142857143,False,1.820358042520113,0.16548142741405908,0.6362377590537329,0.19344242354317812,1.0,0.3319555256673647,0.14637123825680776,9.767132871163774,4.80388488030772,1.8708595443765388,10.000729639916496,4.0,407.7206530175776,1247.887731622486,0.8313833375826725,0.7484963389802166
68,1916,inf,-inf,-28.88885714285714,False,1.5359106782152758,0.2667902586378401,0.5220295247834922,0.12218443699550345,1.0,0.3864171716425232,0.11574885557644735,9.701057290073969,1.7138206561595553,1.3391062506988234,10.141381610030544,4.0,234.22331944914387,2254.1134079289127,0.6912295597504943,0.8044718993985585
69,2693,inf,-inf,-28.89,False,1.1866391329726862,0.26198388120954935,0.7369792592819986,0.1911527060518911,1.0,0.32220066277572446,0.13406709809872552,9.683308254260062,6.547829419028176,1.6173562404608983,10.034113104410363,4.0,317.59234616023247,2955.919355708519,0.5947062119360131,0.6370734370030606
70,2236,inf,-inf,-28.894,False,1.20667929149045,0.20281431448980994,0.40378361881501706,0.11295069009568529,0.0,0.23659829196735502,0.10615701912269056,9.622937808160216,6.185699534381328,1.8381816768967212,10.000646144585177,4.0,443.3206959020635,1520.2207620738075,0.6118015228076894,0.6432835391427223
71,2736,inf,-inf,-28.89742857142857,False,1.1492191400552765,0.2412465692554691,0.6380858104571915,0.12976934394804276,0.0,0.162942602848116,0.14051571124200393,9.565009694254286,6.623669960987719,2.0514187898338796,10.092537431279442,4.0,313.5115616830888,2523.084610566671,0.5255373097983431,0.7461888118241606
72,1715,inf,-inf,-28.908857142857144,False,1.0381487165178167,0.2695813085371262,0.8770189283883669,0.13901076078401634,0.0,0.38553302471978246,0.14949729472129952,9.385476086562079,1.005670998341337,2.889793698415261,10.027596188407967,4.0,293.9263698643392,1303.509451111933,0.6763781134545257,0.7240215195444422
73,1794,inf,-inf,-28.917428571428573,False,1.0144114013049241,0.25418592079039526,0.8907387900224255,0.29563846541308736,1.0,0.29711747741650196,0.14328205793086835,9.248423852634858,6.257606732905764,2.119747668069226,10.012349419790187,4.0,229.29600916638398,2253.230073650855,0.5161925519669379,0.7763885707497253
74,1750,inf,-inf,-28.927714285714284,False,1.5505559088435787,0.282969417350418,0.5662528059922907,0.21401911132493717,0.0,0.15548349316713925,0.10112463737056088,9.086060154984423,8.916536416465881,1.690457914486252,10.406469669912244,4.0,367.7571486982049,1787.5152969617902,0.5742592266532368,0.6996062437503598
75,1302,inf,-inf,-28.928857142857144,False,1.5325841618393639,0.19139456560725265,0.7032195893230826,0.10512351407937368,1.0,0.24897215136246564,0.1264180383580354,9.068823721358655,1.8911985802989406,1.3555267935861193,10.000114232976326,4.0,304.52003125606876,1798.136919868909,0.5335332756923667,0.8615859375745762
76,1673,inf,-inf,-28.928857142857144,False,1.7715262407312302,0.3510917204928923,0.7223682051884586,0.216877543287748,0.0,0.3200369208317806,0.11359834484562996,9.065404703820668,3.5467998033755634,1.8030379967042858,10.022543022661601,4.0,435.0375973158624,1919.0472961654762,0.8362283888942228,0.9505381556963539
77,1002,inf,-inf,-28.930857142857143,False,1.6147012835642176,0.2583789977492053,0.5430429450966914,0.2457146751741835,1.0,0.4000003936531838,0.13102643265852418,9.035395969100875,4.90014788996605,1.5701884285796488,10.00587530196658,4.0,312.62666040206284,1042.0867675229692,0.8247815846485007,0.8345268195618707
78,2878,inf,-inf,-28.93857142857143,False,1.0697824411103003,0.19152734157595275,0.6201211798493927,0.2654124339495969,1.0,0.4436032039767511,0.13441818815152234,8.913296644350382,6.24646723603275,2.0354773160071074,10.093885319754659,4.0,365.88356145090603,2405.382934448173,0.5905429678750536,0.7686933108678532
79,1205,inf,-inf,-28.940285714285714,False,1.2705340394521254,0.147015849304373,0.5507935066080235,0.09703169748976914,0.0,0.5693221012688187,0.09555608849459978,8.884059681372413,5.37945930567836,3.0253020153842716,10.000453517709996,4.0,235.74164584880003,1889.4198191960568,0.7955790601420105,0.8410044721931955
80,2807,inf,-inf,-28.941714285714287,False,1.332172380554383,0.26994186089898087,0.4785470580285101,0.2547032902759221,1.0,0.4042702310810552,0.13612343841697105,8.862191153846673,7.615237402917259,2.763402582308692,10.02028115891234,4.0,309.26544279582396,2093.412265253592,0.548723107173314,0.8327622203836689
81,2902,inf,-inf,-28.94742857142857,False,1.446264239485111,0.15327305217788573,0.6925385104087067,0.1451821410406439,1.0,0.24229181463920743,0.09005286777053961,8.770540321679555,5.318359784995948,2.6512890111296477,10.093688192223043,4.0,380.88339903564594,2279.660677801684,0.612377291995909,0.9519185927614499
82,2047,inf,-inf,-28.948,False,1.7945224920282308,0.331709524946265,0.572092492094521,0.22844293104819224,1.0,0.4931171027887457,0.11106017416868028,8.763002730571124,4.018909061971435,2.4873784925998854,10.003085529857866,4.0,456.67569774625497,2895.1246502478098,0.9990731271572332,0.7745220904473966
83,1675,inf,-inf,-28.94942857142857,False,1.211772244671808,0.20982297308772038,0.7742222140856637,0.18499726091786134,1.0,0.23502541422226625,0.14518888605250674,8.739849762749024,2.364596313451081,1.6249805926428778,10.000544221960297,4.0,472.39475722118135,1815.8593381320077,0.8701270913015154,0.5044148293471638
84,2911,inf,-inf,-28.949714285714286,False,1.077487206737438,0.29198054812975305,0.8505434958144413,0.11160311537726114,1.0,0.30256739013353556,0.1417395487727749,8.737599516123787,0.5433681587739301,2.0580307170604057,10.049782539563921,4.0,319.8533887697634,2235.6823555986302,0.5720736596950089,0.8658313793031769
85,1550,inf,-inf,-28.954571428571427,False,1.6228293005051349,0.27466582476058815,0.7362619025330036,0.2625073965454147,1.0,0.3711005176021341,0.10731867119482269,8.658736887934545,6.397955353171156,1.3382601393030908,10.005852507704336,4.0,472.22552392699504,1504.8026567980628,0.8619565585846355,0.5824933753284667
86,1985,inf,-inf,-28.955714285714286,False,1.0485734743433683,0.3579009161257693,0.7573179477770129,0.28022398100978924,1.0,0.3964800674408962,0.10365485699867878,8.640054758359916,2.0085251505178547,2.472490172990601,10.000166046852911,4.0,306.629196580464,1120.9876740510742,0.6431921319698912,0.669359390117319
87,1692,inf,-inf,-28.962,False,1.7944171240165416,0.17033694883913575,0.6291120103255913,0.24293803214007587,1.0,0.270603890879606,0.1087933408189203,8.54074988077923,4.241646008782496,1.9605633348825378,10.013214985952875,4.0,575.3095121446538,1157.837581889365,0.668006852880938,0.6562202171151478
88,3012,inf,-inf,-28.966857142857144,False,1.3433902322898226,0.2599834859764894,0.5478229501763847,0.1457058416021561,1.0,0.19488606486774313,0.13967536520256035,8.464105202125268,5.921604415135235,2.909784516657517,10.06923090966066,4.0,290.64595756746405,1782.8557036658676,0.6495680684205265,0.9959167654814081
89,1739,inf,-inf,-28.982285714285716,False,1.8093121466241788,0.3561536605748425,0.7257782409126934,0.19404389585671347,1.0,0.39977310356973267,0.1348102198159996,8.217580817699783,2.119824304289253,2.092345490235129,10.003329721947722,4.0,314.1877824036615,2035.1008769302196,0.602810379299352,0.6519784175845631
90,1943,inf,-inf,-28.987428571428573,False,1.2585039156909719,0.152009833245706,0.38673126260966995,0.1309823092170696,1.0,0.38576096923273456,0.11565948774299052,8.137341608558195,7.962629112621251,1.0731333375649834,10.001820566097898,4.0,570.1473820217882,1488.6389751716827,0.8031555050411688,0.8177883432296713
